tipo_dado,metrica,valor,nc,epochs,seed
synthetic,RMSE,1413.7270776214198,40,80,208
synthetic,MAPE,38.580986857414246,40,80,208
real+synthetic,R²,0.47141414880752563,40,80,208
real+synthetic,MAE,1211.831787109375,40,80,208
real+synthetic,RMSE,1535.7692697798066,40,80,208
real+synthetic,MAPE,35.002949833869934,40,80,208
real,R²,0.39371156692504883,40,100,208
real,MAE,1318.734375,40,100,208
real,RMSE,1644.7802284803888,40,100,208
real,MAPE,38.76359164714813,40,100,208
synthetic,R²,0.61822509765625,40,100,208
synthetic,MAE,1064.6103515625,40,100,208
synthetic,RMSE,1305.184565492559,40,100,208
synthetic,MAPE,30.979785323143005,40,100,208
real+synthetic,R²,0.6334798336029053,40,100,208
real+synthetic,MAE,1048.378662109375,40,100,208
real+synthetic,RMSE,1278.84283631727,40,100,208
real+synthetic,MAPE,29.779857397079468,40,100,208
real,R²,0.6336314678192139,40,150,208
real,MAE,1049.2130126953125,40,150,208
real,RMSE,1278.5781653852846,40,150,208
real,MAPE,31.022262573242188,40,150,208
synthetic,R²,0.5639364123344421,40,150,208
synthetic,MAE,1115.0599365234375,40,150,208
synthetic,RMSE,1394.9002204458927,40,150,208
synthetic,MAPE,41.95109307765961,40,150,208
real+synthetic,R²,0.6069121360778809,40,150,208
real+synthetic,MAE,1049.1490478515625,40,150,208
real+synthetic,RMSE,1324.3812706316864,40,150,208
real+synthetic,MAPE,39.19035792350769,40,150,208
real,R²,0.6227335929870605,40,200,208
real,MAE,1044.0501708984375,40,200,208
real,RMSE,1297.4550088538715,40,200,208
real,MAPE,36.735862493515015,40,200,208
synthetic,R²,0.630946695804596,40,200,208
synthetic,MAE,1040.2110595703125,40,200,208
synthetic,RMSE,1283.2544077461803,40,200,208
synthetic,MAPE,33.13841223716736,40,200,208
real+synthetic,R²,0.36557668447494507,40,200,208
real+synthetic,MAE,1272.6788330078125,40,200,208
real+synthetic,RMSE,1682.5104754503016,40,200,208
real+synthetic,MAPE,38.15707564353943,40,200,208
real,R²,0.6503154635429382,40,250,208
real,MAE,1013.3399047851562,40,250,208
real,RMSE,1249.126494795463,40,250,208
real,MAPE,32.70421326160431,40,250,208
synthetic,R²,0.5671638250350952,40,250,208
synthetic,MAE,1014.9026489257812,40,250,208
synthetic,RMSE,1389.7285706208966,40,250,208
synthetic,MAPE,40.5254065990448,40,250,208
real+synthetic,R²,0.6506822109222412,40,250,208
real+synthetic,MAE,1002.2719116210938,40,250,208
real+synthetic,RMSE,1248.4713152491731,40,250,208
real+synthetic,MAPE,33.33378732204437,40,250,208
real,R²,0.5902588367462158,40,50,252
real,MAE,1100.5897216796875,40,50,252
real,RMSE,1352.1442230768137,40,50,252
real,MAPE,36.1642986536026,40,50,252
synthetic,R²,0.4334339499473572,40,50,252
synthetic,MAE,1315.4761962890625,40,50,252
synthetic,RMSE,1589.9867137809674,40,50,252
synthetic,MAPE,36.018940806388855,40,50,252
real+synthetic,R²,0.570867121219635,40,50,252
real+synthetic,MAE,1110.284423828125,40,50,252
real+synthetic,RMSE,1383.7706186359067,40,50,252
real+synthetic,MAPE,36.4949107170105,40,50,252
real,R²,0.6190545558929443,40,80,252
real,MAE,1066.7249755859375,40,80,252
real,RMSE,1303.765891561825,40,80,252
real,MAPE,29.189717769622803,40,80,252
synthetic,R²,0.5555694103240967,40,80,252
synthetic,MAE,1035.7550048828125,40,80,252
synthetic,RMSE,1408.2189549214283,40,80,252
synthetic,MAPE,41.88827574253082,40,80,252
real+synthetic,R²,0.5432373285293579,40,80,252
real+synthetic,MAE,1112.4735107421875,40,80,252
real+synthetic,RMSE,1427.6229806920312,40,80,252
real+synthetic,MAPE,38.388559222221375,40,80,252
real,R²,0.5590296983718872,40,100,252
real,MAE,1079.780517578125,40,100,252
real,RMSE,1402.726095857634,40,100,252
real,MAPE,35.08608043193817,40,100,252
synthetic,R²,0.45752406120300293,40,100,252
synthetic,MAE,1251.2230224609375,40,100,252
synthetic,RMSE,1555.8168272647008,40,100,252
synthetic,MAPE,35.276246070861816,40,100,252
real+synthetic,R²,0.5047735571861267,40,100,252
real+synthetic,MAE,1107.443359375,40,100,252
real+synthetic,RMSE,1486.5179110929002,40,100,252
real+synthetic,MAPE,40.39734601974487,40,100,252
real,R²,0.5755977630615234,40,150,252
real,MAE,1100.1617431640625,40,150,252
real,RMSE,1376.1223601119198,40,150,252
real,MAPE,41.685232520103455,40,150,252
synthetic,R²,0.2408561110496521,40,150,252
synthetic,MAE,1307.5633544921875,40,150,252
synthetic,RMSE,1840.476432883616,40,150,252
synthetic,MAPE,40.43996036052704,40,150,252
real+synthetic,R²,0.6335747241973877,40,150,252
real+synthetic,MAE,1027.3187255859375,40,150,252
real+synthetic,RMSE,1278.6772462197018,40,150,252
real+synthetic,MAPE,36.195409297943115,40,150,252
real,R²,0.6457349061965942,40,200,252
real,MAE,1025.0657958984375,40,200,252
real,RMSE,1257.2811936873948,40,200,252
real,MAPE,32.57235288619995,40,200,252
synthetic,R²,0.4926873445510864,40,200,252
synthetic,MAE,1213.029296875,40,200,252
synthetic,RMSE,1504.5481049138973,40,200,252
synthetic,MAPE,36.24557852745056,40,200,252
real+synthetic,R²,0.15906846523284912,40,200,252
real+synthetic,MAE,1396.308837890625,40,200,252
real+synthetic,RMSE,1937.084407040643,40,200,252
real+synthetic,MAPE,38.23979198932648,40,200,252
real,R²,0.4897273778915405,40,250,252
real,MAE,1171.090576171875,40,250,252
real,RMSE,1508.9308300912935,40,250,252
real,MAPE,39.88572061061859,40,250,252
synthetic,R²,0.44718265533447266,40,250,252
synthetic,MAE,1260.39990234375,40,250,252
synthetic,RMSE,1570.5764069283607,40,250,252
synthetic,MAPE,34.92810130119324,40,250,252
real+synthetic,R²,0.43845486640930176,40,250,252
real+synthetic,MAE,1268.0196533203125,40,250,252
real+synthetic,RMSE,1582.9258510745221,40,250,252
real+synthetic,MAPE,37.46895492076874,40,250,252
real,R²,-0.19041359424591064,45,50,297
real,MAE,1620.76904296875,45,50,297
real,RMSE,2304.7146244166543,45,50,297
real,MAPE,51.30404829978943,45,50,297
synthetic,R²,0.5955760478973389,45,50,297
synthetic,MAE,1090.704345703125,45,50,297
synthetic,RMSE,1343.3422404584767,45,50,297
synthetic,MAPE,29.65419888496399,45,50,297
real+synthetic,R²,0.5444996356964111,45,50,297
real+synthetic,MAE,1024.15478515625,45,50,297
real+synthetic,RMSE,1425.6489750285657,45,50,297
real+synthetic,MAPE,39.39515948295593,45,50,297
real,R²,0.5733960866928101,45,80,297
real,MAE,1126.6322021484375,45,80,297
real,RMSE,1379.6872834088165,45,80,297
real,MAPE,34.607312083244324,45,80,297
synthetic,R²,0.6071886420249939,45,80,297
synthetic,MAE,1081.4189453125,45,80,297
synthetic,RMSE,1323.915405152459,45,80,297
synthetic,MAPE,34.75789725780487,45,80,297
real+synthetic,R²,0.5068094730377197,45,80,297
real+synthetic,MAE,1218.2261962890625,45,80,297
real+synthetic,RMSE,1483.4591332423013,45,80,297
real+synthetic,MAPE,36.07061505317688,45,80,297
real,R²,-0.34815096855163574,45,100,297
real,MAE,1867.9970703125,45,100,297
real,RMSE,2452.6608000292254,45,100,297
real,MAPE,45.10015547275543,45,100,297
synthetic,R²,0.5124207735061646,45,100,297
synthetic,MAE,1139.9429931640625,45,100,297
synthetic,RMSE,1474.9958474517819,45,100,297
synthetic,MAPE,34.791818261146545,45,100,297
real+synthetic,R²,0.035699665546417236,45,100,297
real+synthetic,MAE,1625.7501220703125,45,100,297
real+synthetic,RMSE,2074.313380374335,45,100,297
real+synthetic,MAPE,39.132970571517944,45,100,297
real,R²,0.5763861536979675,45,150,297
real,MAE,1126.10791015625,45,150,297
real,RMSE,1374.8436274718663,45,150,297
real,MAPE,31.767860054969788,45,150,297
synthetic,R²,0.48443102836608887,45,150,297
synthetic,MAE,1107.431640625,45,150,297
synthetic,RMSE,1516.7415732417965,45,150,297
synthetic,MAPE,41.53980016708374,45,150,297
real+synthetic,R²,0.6453671455383301,45,150,297
real+synthetic,MAE,986.7752075195312,45,150,297
real+synthetic,RMSE,1257.9335236808024,45,150,297
real+synthetic,MAPE,34.60633158683777,45,150,297
real,R²,0.609194278717041,45,200,297
real,MAE,1067.5328369140625,45,200,297
real,RMSE,1320.5312377978796,45,200,297
real,MAPE,36.971503496170044,45,200,297
synthetic,R²,0.5648934841156006,45,200,297
synthetic,MAE,1127.3909912109375,45,200,297
synthetic,RMSE,1393.368580096451,45,200,297
synthetic,MAPE,40.51084518432617,45,200,297
real+synthetic,R²,0.6002538800239563,45,200,297
real+synthetic,MAE,1075.1810302734375,45,200,297
real+synthetic,RMSE,1335.550588708642,45,200,297
real+synthetic,MAPE,38.64472508430481,45,200,297
real,R²,0.6283109784126282,45,250,297
real,MAE,1037.06640625,45,250,297
real,RMSE,1287.828647375108,45,250,297
real,MAPE,36.619552969932556,45,250,297
synthetic,R²,0.6109324097633362,45,250,297
synthetic,MAE,1075.436767578125,45,250,297
synthetic,RMSE,1317.591363056088,45,250,297
synthetic,MAPE,30.26253581047058,45,250,297
real+synthetic,R²,0.6377383470535278,45,250,297
real+synthetic,MAE,1028.608154296875,45,250,297
real+synthetic,RMSE,1271.391707932689,45,250,297
real+synthetic,MAPE,31.389746069908142,45,250,297
real,R²,0.437452495098114,45,50,343
real,MAE,1269.5416259765625,45,50,343
real,RMSE,1584.3379532157903,45,50,343
real,MAPE,37.10879385471344,45,50,343
synthetic,R²,0.3289574980735779,45,50,343
synthetic,MAE,1378.31494140625,45,50,343
synthetic,RMSE,1730.386950944788,45,50,343
synthetic,MAPE,39.74087834358215,45,50,343
real+synthetic,R²,0.46236270666122437,45,50,343
real+synthetic,MAE,1225.9173583984375,45,50,343
real+synthetic,RMSE,1548.8626472350606,45,50,343
real+synthetic,MAPE,35.83590090274811,45,50,343
real,R²,0.5967915058135986,45,80,343
real,MAE,1075.81494140625,45,80,343
real,RMSE,1341.3219691781687,45,80,343
real,MAPE,37.29730248451233,45,80,343
synthetic,R²,-0.5166095495223999,45,80,343
synthetic,MAE,1988.7611083984375,45,80,343
synthetic,RMSE,2601.3878026930165,45,80,343
synthetic,MAPE,49.612948298454285,45,80,343
real+synthetic,R²,0.5835253000259399,45,80,343
real+synthetic,MAE,1077.5531005859375,45,80,343
real+synthetic,RMSE,1363.2092649333044,45,80,343
real+synthetic,MAPE,35.13120710849762,45,80,343
real,R²,0.6216216087341309,45,100,343
real,MAE,1065.57568359375,45,100,343
real,RMSE,1299.3656625446126,45,100,343
real,MAPE,31.276613473892212,45,100,343
synthetic,R²,0.6075377464294434,45,100,343
synthetic,MAE,988.5997924804688,45,100,343
synthetic,RMSE,1323.327009850551,45,100,343
synthetic,MAPE,38.24082016944885,45,100,343
real+synthetic,R²,0.47752296924591064,45,100,343
real+synthetic,MAE,1235.46435546875,45,100,343
real+synthetic,RMSE,1526.8691823466738,45,100,343
real+synthetic,MAPE,32.76406526565552,45,100,343
real,R²,0.6016272306442261,45,150,343
real,MAE,1103.5780029296875,45,150,343
real,RMSE,1333.254523712558,45,150,343
real,MAPE,30.942341685295105,45,150,343
synthetic,R²,0.5984172821044922,45,150,343
synthetic,MAE,1092.8651123046875,45,150,343
synthetic,RMSE,1338.6151892907835,45,150,343
synthetic,MAPE,35.14753878116608,45,150,343
real+synthetic,R²,0.4383319616317749,45,150,343
real+synthetic,MAE,1271.73828125,45,150,343
real+synthetic,RMSE,1583.098938790624,45,150,343
real+synthetic,MAPE,36.44050061702728,45,150,343
real,R²,0.6466139554977417,45,200,343
real,MAE,1010.5258178710938,45,200,343
real,RMSE,1255.7202614436067,45,200,343
real,MAPE,34.65404808521271,45,200,343
synthetic,R²,0.641541063785553,45,200,343
synthetic,MAE,1025.05224609375,45,200,343
synthetic,RMSE,1264.701150469944,45,200,343
synthetic,MAPE,32.94660449028015,45,200,343
real+synthetic,R²,0.559017539024353,45,200,343
real+synthetic,MAE,1118.832763671875,45,200,343
real+synthetic,RMSE,1402.7455221814112,45,200,343
real+synthetic,MAPE,43.41854751110077,45,200,343
real,R²,0.6447196006774902,45,250,343
real,MAE,998.791015625,45,250,343
real,RMSE,1259.0815601064135,45,250,343
real,MAPE,33.89587700366974,45,250,343
synthetic,R²,0.6505450010299683,45,250,343
synthetic,MAE,1007.2467041015625,45,250,343
synthetic,RMSE,1248.7164409905076,45,250,343
synthetic,MAPE,32.30529725551605,45,250,343
real+synthetic,R²,0.6247974038124084,45,250,343
real+synthetic,MAE,1030.9129638671875,45,250,343
real+synthetic,RMSE,1293.9012230460253,45,250,343
real+synthetic,MAPE,38.180142641067505,45,250,343
real,R²,0.5212666988372803,45,50,390
real,MAE,1194.8853759765625,45,50,390
real,RMSE,1461.554566206818,45,50,390
real,MAPE,36.42473220825195,45,50,390
synthetic,R²,-1.059262990951538,45,50,390
synthetic,MAE,2590.866943359375,45,50,390
synthetic,RMSE,3031.2664020174802,45,50,390
synthetic,MAPE,56.12621307373047,45,50,390
real+synthetic,R²,0.4567168354988098,45,50,390
real+synthetic,MAE,1245.7391357421875,45,50,390
real+synthetic,RMSE,1556.9739882220256,45,50,390
real+synthetic,MAPE,40.051308274269104,45,50,390
real,R²,0.6389681100845337,45,80,390
real,MAE,1008.240234375,45,80,390
real,RMSE,1269.2320020390284,45,80,390
real,MAPE,35.96467077732086,45,80,390
synthetic,R²,0.5459276437759399,45,80,390
synthetic,MAE,1172.8763427734375,45,80,390
synthetic,RMSE,1423.4124490111783,45,80,390
synthetic,MAPE,30.98079562187195,45,80,390
real+synthetic,R²,0.5265811085700989,45,80,390
real+synthetic,MAE,1182.39794921875,45,80,390
real+synthetic,RMSE,1453.419588418981,45,80,390
real+synthetic,MAPE,33.16497504711151,45,80,390
real,R²,0.6115753650665283,45,100,390
real,MAE,1014.2703247070312,45,100,390
real,RMSE,1316.5022787674923,45,100,390
real,MAPE,38.99671733379364,45,100,390
synthetic,R²,0.5662447214126587,45,100,390
synthetic,MAE,1057.40087890625,45,100,390
synthetic,RMSE,1391.2033909533143,45,100,390
synthetic,MAPE,38.489046692848206,45,100,390
real+synthetic,R²,0.5687503814697266,45,100,390
real+synthetic,MAE,1100.3048095703125,45,100,390
real+synthetic,RMSE,1387.1791971479388,45,100,390
real+synthetic,MAPE,43.20108890533447,45,100,390
real,R²,0.5355576872825623,45,150,390
real,MAE,1137.5213623046875,45,150,390
real,RMSE,1439.5743728616455,45,150,390
real,MAPE,33.66207778453827,45,150,390
synthetic,R²,0.5156219601631165,45,150,390
synthetic,MAE,1199.7652587890625,45,150,390
synthetic,RMSE,1470.1459111258312,45,150,390
synthetic,MAPE,32.21578598022461,45,150,390
real+synthetic,R²,0.6236851215362549,45,150,390
real+synthetic,MAE,1034.8839111328125,45,150,390
real+synthetic,RMSE,1295.8176955112165,45,150,390
real+synthetic,MAPE,35.94588339328766,45,150,390
real,R²,0.6376979947090149,45,200,390
real,MAE,977.86181640625,45,200,390
real,RMSE,1271.462592843376,45,200,390
real,MAPE,35.69346368312836,45,200,390
synthetic,R²,0.6197260618209839,45,200,390
synthetic,MAE,1054.9237060546875,45,200,390
synthetic,RMSE,1302.6163095862112,45,200,390
synthetic,MAPE,36.47005558013916,45,200,390
real+synthetic,R²,0.5785349011421204,45,200,390
real+synthetic,MAE,1123.0533447265625,45,200,390
real+synthetic,RMSE,1371.3522523407325,45,200,390
real+synthetic,MAPE,33.450305461883545,45,200,390
real,R²,0.6227943897247314,45,250,390
real,MAE,1049.7611083984375,45,250,390
real,RMSE,1297.3504249045436,45,250,390
real,MAPE,32.58273899555206,45,250,390
synthetic,R²,0.5919327735900879,45,250,390
synthetic,MAE,1080.199462890625,45,250,390
synthetic,RMSE,1349.379440705986,45,250,390
synthetic,MAPE,40.51237106323242,45,250,390
real+synthetic,R²,0.6387750506401062,45,250,390
real+synthetic,MAE,1028.9307861328125,45,250,390
real+synthetic,RMSE,1269.571285907176,45,250,390
real+synthetic,MAPE,34.625571966171265,45,250,390
real,R²,0.5486427545547485,45,50,438
real,MAE,1177.686767578125,45,50,438
real,RMSE,1419.1504500932945,45,50,438
real,MAPE,40.18864035606384,45,50,438
synthetic,R²,0.6156608462333679,45,50,438
synthetic,MAE,1063.672119140625,45,50,438
synthetic,RMSE,1309.5603747059545,45,50,438
synthetic,MAPE,33.48962962627411,45,50,438
real+synthetic,R²,0.22118860483169556,45,50,438
real+synthetic,MAE,1530.0673828125,45,50,438
real+synthetic,RMSE,1864.165094620109,45,50,438
real+synthetic,MAPE,35.53940951824188,45,50,438
real,R²,0.6228479743003845,45,80,438
real,MAE,1062.996337890625,45,80,438
real,RMSE,1297.258262644721,45,80,438
real,MAPE,29.285001754760742,45,80,438
synthetic,R²,0.5782223343849182,45,80,438
