tipo_dado,metrica,valor,nc,epochs,seed
real+synthetic,MAPE,36.278921365737915,45,100,5617
real,R²,0.5524673461914062,45,150,5617
real,MAE,1147.69091796875,45,150,5617
real,RMSE,1413.1250386996899,45,150,5617
real,MAPE,34.59329307079315,45,150,5617
synthetic,R²,0.6242327690124512,45,150,5617
synthetic,MAE,1050.7413330078125,45,150,5617
synthetic,RMSE,1294.8745112944343,45,150,5617
synthetic,MAPE,35.25855243206024,45,150,5617
real+synthetic,R²,0.5697445869445801,45,150,5617
real+synthetic,MAE,1122.9127197265625,45,150,5617
real+synthetic,RMSE,1385.5793463385633,45,150,5617
real+synthetic,MAPE,30.538463592529297,45,150,5617
real,R²,0.4563547372817993,45,100,5668
real,MAE,1178.4803466796875,45,100,5668
real,RMSE,1557.4927768692862,45,100,5668
real,MAPE,41.4857417345047,45,100,5668
synthetic,R²,0.6425730586051941,45,100,5668
synthetic,MAE,1009.1298217773438,45,100,5668
synthetic,RMSE,1262.8793489482675,45,100,5668
synthetic,MAPE,34.62979197502136,45,100,5668
real+synthetic,R²,0.5746750831604004,45,100,5668
real+synthetic,MAE,1115.683837890625,45,100,5668
real+synthetic,RMSE,1377.6174632313573,45,100,5668
real+synthetic,MAPE,30.291685461997986,45,100,5668
real,R²,0.2480834722518921,45,150,5668
real,MAE,1343.7314453125,45,150,5668
real,RMSE,1831.6945023665928,45,150,5668
real,MAPE,44.67815160751343,45,150,5668
synthetic,R²,0.6032971143722534,45,150,5668
synthetic,MAE,1060.2127685546875,45,150,5668
synthetic,RMSE,1330.4572052493834,45,150,5668
synthetic,MAPE,38.963136076927185,45,150,5668
real+synthetic,R²,0.5526828765869141,45,150,5668
real+synthetic,MAE,1143.11376953125,45,150,5668
real+synthetic,RMSE,1412.7846615815165,45,150,5668
real+synthetic,MAPE,38.39477002620697,45,150,5668
real,R²,0.24756985902786255,45,100,5720
real,MAE,1523.8031005859375,45,100,5720
real,RMSE,1832.3199775148444,45,100,5720
real,MAPE,35.8998566865921,45,100,5720
synthetic,R²,0.6047801971435547,45,100,5720
synthetic,MAE,996.201416015625,45,100,5720
synthetic,RMSE,1327.9679495379396,45,100,5720
synthetic,MAPE,38.823723793029785,45,100,5720
real+synthetic,R²,0.5784434676170349,45,100,5720
real+synthetic,MAE,1120.1016845703125,45,100,5720
real+synthetic,RMSE,1371.501002551584,45,100,5720
real+synthetic,MAPE,32.376956939697266,45,100,5720
real,R²,0.5827255845069885,45,150,5720
real,MAE,1130.106689453125,45,150,5720
real,RMSE,1364.5174971395566,45,150,5720
real,MAPE,31.234458088874817,45,150,5720
synthetic,R²,0.6331186890602112,45,150,5720
synthetic,MAE,1031.642333984375,45,150,5720
synthetic,RMSE,1279.4726941205115,45,150,5720
synthetic,MAPE,36.37405335903168,45,150,5720
real+synthetic,R²,0.4997149705886841,45,150,5720
real+synthetic,MAE,1197.7626953125,45,150,5720
real+synthetic,RMSE,1494.0907770279555,45,150,5720
real+synthetic,MAPE,34.2488169670105,45,150,5720
real,R²,0.3952227830886841,45,100,5773
real,MAE,1201.0355224609375,45,100,5773
real,RMSE,1642.729055565768,45,100,5773
real,MAPE,42.89882481098175,45,100,5773
synthetic,R²,0.3593384623527527,45,100,5773
synthetic,MAE,1363.2874755859375,45,100,5773
synthetic,RMSE,1690.7622541327328,45,100,5773
synthetic,MAPE,36.43100559711456,45,100,5773
real+synthetic,R²,0.5498139262199402,45,100,5773
real+synthetic,MAE,1157.0118408203125,45,100,5773
real+synthetic,RMSE,1417.3080557874496,45,100,5773
real+synthetic,MAPE,38.48005533218384,45,100,5773
real,R²,0.6047528982162476,45,150,5773
real,MAE,1089.505126953125,45,150,5773
real,RMSE,1328.0136953360081,45,150,5773
real,MAPE,31.5714031457901,45,150,5773
synthetic,R²,0.3015236258506775,45,150,5773
synthetic,MAE,1316.095947265625,45,150,5773
synthetic,RMSE,1765.4038489818697,45,150,5773
synthetic,MAPE,38.04280459880829,45,150,5773
real+synthetic,R²,0.6301529407501221,45,150,5773
real+synthetic,MAE,1052.1253662109375,45,150,5773
real+synthetic,RMSE,1284.6337026561307,45,150,5773
real+synthetic,MAPE,30.010300874710083,45,150,5773
real,R²,0.3475688099861145,45,100,5827
real,MAE,1269.6824951171875,45,100,5827
real,RMSE,1706.222142629734,45,100,5827
real,MAPE,35.13169586658478,45,100,5827
synthetic,R²,0.47565633058547974,45,100,5827
synthetic,MAE,1225.652099609375,45,100,5827
synthetic,RMSE,1529.5942272380607,45,100,5827
synthetic,MAPE,36.73809468746185,45,100,5827
real+synthetic,R²,0.25762253999710083,45,100,5827
real+synthetic,MAE,1347.3963623046875,45,100,5827
real+synthetic,RMSE,1820.0385984918012,45,100,5827
real+synthetic,MAPE,36.96662187576294,45,100,5827
real,R²,0.6439685225486755,45,150,5827
real,MAE,1030.2388916015625,45,150,5827
real,RMSE,1260.4116391084303,45,150,5827
real,MAPE,32.96530544757843,45,150,5827
synthetic,R²,0.5670540928840637,45,150,5827
synthetic,MAE,1120.3563232421875,45,150,5827
synthetic,RMSE,1389.9047629244242,45,150,5827
synthetic,MAPE,35.15045642852783,45,150,5827
real+synthetic,R²,0.6476844549179077,45,150,5827
real+synthetic,MAE,1020.1407470703125,45,150,5827
real+synthetic,RMSE,1253.816922441231,45,150,5827
real+synthetic,MAPE,32.04374015331268,45,150,5827
real,R²,0.5764172077178955,45,100,5882
real,MAE,1111.222900390625,45,100,5882
real,RMSE,1374.7932571845122,45,100,5882
real,MAPE,39.069876074790955,45,100,5882
synthetic,R²,0.6290259957313538,45,100,5882
synthetic,MAE,1057.83203125,45,100,5882
synthetic,RMSE,1286.5893867120155,45,100,5882
synthetic,MAPE,33.20024907588959,45,100,5882
real+synthetic,R²,0.6480543613433838,45,100,5882
real+synthetic,MAE,1016.6937255859375,45,100,5882
real+synthetic,RMSE,1253.1585594010041,45,100,5882
real+synthetic,MAPE,32.2201132774353,45,100,5882
real,R²,0.6460580825805664,45,150,5882
real,MAE,1025.8167724609375,45,150,5882
real,RMSE,1256.7075037573381,45,150,5882
real,MAPE,31.014057993888855,45,150,5882
synthetic,R²,0.5876125693321228,45,150,5882
synthetic,MAE,1107.5638427734375,45,150,5882
synthetic,RMSE,1356.5035477284976,45,150,5882
synthetic,MAPE,36.906009912490845,45,150,5882
real+synthetic,R²,0.2962034344673157,45,150,5882
real+synthetic,MAE,1288.4920654296875,45,150,5882
real+synthetic,RMSE,1772.1145561165056,45,150,5882
real+synthetic,MAPE,34.33518707752228,45,150,5882
real,R²,0.641029953956604,45,100,5938
real,MAE,1037.5428466796875,45,100,5938
real,RMSE,1265.6024257246033,45,100,5938
real,MAPE,31.653335690498352,45,100,5938
synthetic,R²,0.17867237329483032,45,100,5938
synthetic,MAE,1600.1103515625,45,100,5938
synthetic,RMSE,1914.372482042092,45,100,5938
synthetic,MAPE,37.35840320587158,45,100,5938
real+synthetic,R²,0.1111035943031311,45,100,5938
real+synthetic,MAE,1544.701171875,45,100,5938
real+synthetic,RMSE,1991.5618242977043,45,100,5938
real+synthetic,MAPE,46.595656871795654,45,100,5938
real,R²,0.5378187894821167,45,150,5938
real,MAE,1165.3956298828125,45,150,5938
real,RMSE,1436.065893334982,45,150,5938
real,MAPE,31.704488396644592,45,150,5938
synthetic,R²,0.5512723326683044,45,150,5938
synthetic,MAE,1154.5924072265625,45,150,5938
synthetic,RMSE,1415.0104239898728,45,150,5938
synthetic,MAPE,34.2785120010376,45,150,5938
real+synthetic,R²,0.6479042768478394,45,150,5938
real+synthetic,MAE,1014.9075927734375,45,150,5938
real+synthetic,RMSE,1253.4257556792106,45,150,5938
real+synthetic,MAPE,33.59934091567993,45,150,5938
real,R²,0.5689502954483032,45,100,5995
real,MAE,997.4595947265625,45,100,5995
real,RMSE,1386.857689166412,45,100,5995
real,MAPE,38.741639256477356,45,100,5995
synthetic,R²,0.5820735692977905,45,100,5995
synthetic,MAE,1104.333251953125,45,100,5995
synthetic,RMSE,1365.5831629747051,45,100,5995
synthetic,MAPE,40.09913206100464,45,100,5995
real+synthetic,R²,-0.21676409244537354,45,100,5995
real+synthetic,MAE,1591.474365234375,45,100,5995
real+synthetic,RMSE,2330.0831530226556,45,100,5995
real+synthetic,MAPE,44.39893960952759,45,100,5995
real,R²,0.6128177642822266,45,150,5995
real,MAE,1089.2943115234375,45,150,5995
real,RMSE,1314.3951080249803,45,150,5995
real,MAPE,33.63083600997925,45,150,5995
synthetic,R²,0.5707249641418457,45,150,5995
synthetic,MAE,1121.0863037109375,45,150,5995
synthetic,RMSE,1383.999774205184,45,150,5995
synthetic,MAPE,39.41197395324707,45,150,5995
real+synthetic,R²,0.589928388595581,45,150,5995
real+synthetic,MAE,1105.296142578125,45,150,5995
real+synthetic,RMSE,1352.6894044827882,45,150,5995
real+synthetic,MAPE,33.271971344947815,45,150,5995
real,R²,0.47866225242614746,45,100,6053
real,MAE,1158.0233154296875,45,100,6053
real,RMSE,1525.2035929671815,45,100,6053
real,MAPE,38.968539237976074,45,100,6053
synthetic,R²,0.316275417804718,45,100,6053
synthetic,MAE,1302.539794921875,45,100,6053
synthetic,RMSE,1746.6617445859401,45,100,6053
synthetic,MAPE,33.7871789932251,45,100,6053
real+synthetic,R²,0.6424860954284668,45,100,6053
real+synthetic,MAE,1001.4840087890625,45,100,6053
real+synthetic,RMSE,1263.0329073306048,45,100,6053
real+synthetic,MAPE,34.80863571166992,45,100,6053
real,R²,0.6267534494400024,45,150,6053
real,MAE,1055.4315185546875,45,150,6053
real,RMSE,1290.5241183333228,45,150,6053
real,MAPE,29.851487278938293,45,150,6053
synthetic,R²,0.17996764183044434,45,150,6053
synthetic,MAE,1396.0311279296875,45,150,6053
synthetic,RMSE,1912.8623186209718,45,150,6053
synthetic,MAPE,39.11159932613373,45,150,6053
real+synthetic,R²,0.5519659519195557,45,150,6053
real+synthetic,MAE,1132.936767578125,45,150,6053
real+synthetic,RMSE,1413.9164137246587,45,150,6053
real+synthetic,MAPE,41.09874665737152,45,150,6053
real,R²,-0.05913078784942627,45,100,6112
real,MAE,1574.685546875,45,100,6112
real,RMSE,2173.9173167349304,45,100,6112
real,MAPE,44.471874833106995,45,100,6112
synthetic,R²,0.6498461961746216,45,100,6112
synthetic,MAE,1010.8016967773438,45,100,6112
synthetic,RMSE,1249.9643994930416,45,100,6112
synthetic,MAPE,32.7210932970047,45,100,6112
real+synthetic,R²,0.5086015462875366,45,100,6112
real+synthetic,MAE,1214.4207763671875,45,100,6112
real+synthetic,RMSE,1480.7614595200673,45,100,6112
real+synthetic,MAPE,32.04134404659271,45,100,6112
real,R²,0.5735982656478882,45,150,6112
real,MAE,1152.45556640625,45,150,6112
real,RMSE,1379.3602230744514,45,150,6112
real,MAPE,36.96998357772827,45,150,6112
synthetic,R²,0.6426964998245239,45,150,6112
synthetic,MAE,1025.8341064453125,45,150,6112
synthetic,RMSE,1262.6612273290093,45,150,6112
synthetic,MAPE,34.50133204460144,45,150,6112
real+synthetic,R²,0.4735959768295288,45,150,6112
real+synthetic,MAE,1134.5921630859375,45,150,6112
real+synthetic,RMSE,1532.5964896214527,45,150,6112
real+synthetic,MAPE,39.64703679084778,45,150,6112
real,R²,-0.09113478660583496,45,100,6172
real,MAE,1596.884765625,45,100,6172
real,RMSE,2206.5177316305435,45,100,6172
real,MAPE,45.258355140686035,45,100,6172
synthetic,R²,0.2917872667312622,45,100,6172
synthetic,MAE,1470.941162109375,45,100,6172
synthetic,RMSE,1777.6656744168743,45,100,6172
synthetic,MAPE,35.572803020477295,45,100,6172
real+synthetic,R²,0.5495153069496155,45,100,6172
real+synthetic,MAE,1119.3323974609375,45,100,6172
real+synthetic,RMSE,1417.7780150644176,45,100,6172
real+synthetic,MAPE,44.05536353588104,45,100,6172
real,R²,0.6381933093070984,45,150,6172
real,MAE,1021.9908447265625,45,150,6172
real,RMSE,1270.5931685634077,45,150,6172
real,MAPE,33.08755159378052,45,150,6172
synthetic,R²,0.5756202936172485,45,150,6172
synthetic,MAE,1130.863037109375,45,150,6172
synthetic,RMSE,1376.0858439792191,45,150,6172
synthetic,MAPE,36.6355836391449,45,150,6172
real+synthetic,R²,0.6456229090690613,45,150,6172
real+synthetic,MAE,1011.7297973632812,45,150,6172
real+synthetic,RMSE,1257.4798706142376,45,150,6172
real+synthetic,MAPE,33.040520548820496,45,150,6172
real,R²,-0.15764975547790527,45,100,6233
real,MAE,1746.3935546875,45,100,6233
real,RMSE,2272.7769358210235,45,100,6233
real,MAPE,42.431557178497314,45,100,6233
synthetic,R²,0.37672072649002075,45,100,6233
synthetic,MAE,1393.3963623046875,45,100,6233
synthetic,RMSE,1667.6678326333454,45,100,6233
synthetic,MAPE,33.843791484832764,45,100,6233
real+synthetic,R²,0.4764120578765869,45,100,6233
real+synthetic,MAE,1224.3531494140625,45,100,6233
real+synthetic,RMSE,1528.491494906007,45,100,6233
real+synthetic,MAPE,32.023099064826965,45,100,6233
real,R²,0.6211082935333252,45,150,6233
real,MAE,1043.4329833984375,45,150,6233
real,RMSE,1300.2467073597995,45,150,6233
real,MAPE,37.38563060760498,45,150,6233
synthetic,R²,0.5805956125259399,45,150,6233
synthetic,MAE,1112.4835205078125,45,150,6233
synthetic,RMSE,1367.9956140280567,45,150,6233
synthetic,MAPE,30.657923221588135,45,150,6233
real+synthetic,R²,0.6358950734138489,45,150,6233
real+synthetic,MAE,1038.527587890625,45,150,6233
real+synthetic,RMSE,1274.6222479621167,45,150,6233
real+synthetic,MAPE,30.395689606666565,45,150,6233
real,R²,0.6320134401321411,45,100,6295
real,MAE,1030.1160888671875,45,100,6295
real,RMSE,1281.398406039277,45,100,6295
real,MAPE,31.039953231811523,45,100,6295
synthetic,R²,0.5769165754318237,45,100,6295
synthetic,MAE,1110.420654296875,45,100,6295
synthetic,RMSE,1373.9825326400623,45,100,6295
synthetic,MAPE,34.58156883716583,45,100,6295
real+synthetic,R²,0.5959500670433044,45,100,6295
real+synthetic,MAE,995.7676391601562,45,100,6295
real+synthetic,RMSE,1342.720884994346,45,100,6295
real+synthetic,MAPE,39.15325999259949,45,100,6295
real,R²,0.5440268516540527,45,150,6295
real,MAE,1141.998046875,45,150,6295
real,RMSE,1426.3886216596093,45,150,6295
real,MAPE,38.95196318626404,45,150,6295
synthetic,R²,0.3916531801223755,45,150,6295
synthetic,MAE,1306.831298828125,45,150,6295
synthetic,RMSE,1647.56987712206,45,150,6295
synthetic,MAPE,38.84987235069275,45,150,6295
real+synthetic,R²,0.6113294363021851,45,150,6295
real+synthetic,MAE,1076.84326171875,45,150,6295
real+synthetic,RMSE,1316.9190369950613,45,150,6295
real+synthetic,MAPE,33.283162117004395,45,150,6295
real,R²,0.6498199701309204,45,100,6358
real,MAE,1012.9281005859375,45,100,6358
real,RMSE,1250.0112499493755,45,100,6358
real,MAPE,32.03577399253845,45,100,6358
synthetic,R²,0.6190438270568848,45,100,6358
synthetic,MAE,1079.7884521484375,45,100,6358
synthetic,RMSE,1303.7842517073136,45,100,6358
synthetic,MAPE,33.71117413043976,45,100,6358
real+synthetic,R²,0.6191465854644775,45,100,6358
real+synthetic,MAE,1046.5343017578125,45,100,6358
real+synthetic,RMSE,1303.6084534859383,45,100,6358
real+synthetic,MAPE,33.0788254737854,45,100,6358
real,R²,0.642531156539917,45,150,6358
real,MAE,1005.3741455078125,45,150,6358
real,RMSE,1262.953334450644,45,150,6358
real,MAPE,35.17513573169708,45,150,6358
synthetic,R²,0.5977616906166077,45,150,6358
synthetic,MAE,1061.2969970703125,45,150,6358
synthetic,RMSE,1339.7073374435179,45,150,6358
synthetic,MAPE,37.03904747962952,45,150,6358
real+synthetic,R²,-0.008026480674743652,45,150,6358
real+synthetic,MAE,1509.34326171875,45,150,6358
real+synthetic,RMSE,2120.8218925690107,45,150,6358
real+synthetic,MAPE,41.26853942871094,45,150,6358
real,R²,0.550835132598877,45,100,6422
real,MAE,1167.066162109375,45,100,6422
real,RMSE,1415.6995620540397,45,100,6422
real,MAPE,35.355278849601746,45,100,6422
synthetic,R²,0.6187816858291626,45,100,6422
synthetic,MAE,983.6258544921875,45,100,6422
synthetic,RMSE,1304.2327725525072,45,100,6422
synthetic,MAPE,37.49133050441742,45,100,6422
real+synthetic,R²,0.5109263062477112,45,100,6422
real+synthetic,MAE,1205.0672607421875,45,100,6422
real+synthetic,RMSE,1477.2546327563166,45,100,6422
real+synthetic,MAPE,33.32760035991669,45,100,6422
real,R²,0.5965255498886108,45,150,6422
real,MAE,1094.57568359375,45,150,6422
real,RMSE,1341.7642769875788,45,150,6422
real,MAPE,38.49089443683624,45,150,6422
synthetic,R²,0.631485104560852,45,150,6422
synthetic,MAE,986.1239013671875,45,150,6422
synthetic,RMSE,1282.3180182778374,45,150,6422
synthetic,MAPE,36.67191565036774,45,150,6422
real+synthetic,R²,0.645003616809845,45,150,6422
real+synthetic,MAE,1003.62646484375,45,150,6422
real+synthetic,RMSE,1258.578166027045,45,150,6422
real+synthetic,MAPE,33.17805826663971,45,150,6422
real,R²,0.6055184602737427,50,100,6472
real,MAE,1045.4451904296875,50,100,6472
real,RMSE,1326.7269877408842,50,100,6472
real,MAPE,36.158645153045654,50,100,6472
synthetic,R²,0.5906953811645508,50,100,6472
synthetic,MAE,1102.6644287109375,50,100,6472
synthetic,RMSE,1351.4237399868332,50,100,6472
synthetic,MAPE,36.60063445568085,50,100,6472
real+synthetic,R²,0.5197780132293701,50,100,6472
real+synthetic,MAE,1186.10546875,50,100,6472
real+synthetic,RMSE,1463.8252969531577,50,100,6472
real+synthetic,MAPE,34.901925921440125,50,100,6472
real,R²,0.6349003911018372,50,150,6472
real,MAE,1028.3702392578125,50,150,6472
real,RMSE,1276.3621155455844,50,150,6472
real,MAPE,35.78577935695648,50,150,6472
synthetic,R²,0.6206095218658447,50,150,6472
synthetic,MAE,1064.45263671875,50,150,6472
synthetic,RMSE,1301.102273074642,50,150,6472
synthetic,MAPE,33.7150901556015,50,150,6472
real+synthetic,R²,0.6208027601242065,50,150,6472
real+synthetic,MAE,1058.8192138671875,50,150,6472
real+synthetic,RMSE,1300.7708772108945,50,150,6472
real+synthetic,MAPE,35.250625014305115,50,150,6472
real,R²,0.19272249937057495,50,100,6523
real,MAE,1485.501953125,50,100,6523
real,RMSE,1897.9276198000807,50,100,6523
real,MAPE,38.320764899253845,50,100,6523
synthetic,R²,0.4434974193572998,50,100,6523
synthetic,MAE,1243.497802734375,50,100,6523
synthetic,RMSE,1575.8025732940025,50,100,6523
synthetic,MAPE,38.92512321472168,50,100,6523
real+synthetic,R²,0.6343425512313843,50,100,6523
real+synthetic,MAE,999.8836669921875,50,100,6523
real+synthetic,RMSE,1277.336829109691,50,100,6523
real+synthetic,MAPE,34.48547422885895,50,100,6523
real,R²,0.5853775143623352,50,150,6523
real,MAE,1089.6905517578125,50,150,6523
real,RMSE,1360.174575192464,50,150,6523
real,MAPE,40.289998054504395,50,150,6523
synthetic,R²,0.6440936326980591,50,150,6523
synthetic,MAE,1029.0360107421875,50,150,6523
synthetic,RMSE,1260.1901642212574,50,150,6523
synthetic,MAPE,33.564260601997375,50,150,6523
real+synthetic,R²,0.5875449180603027,50,150,6523
real+synthetic,MAE,1077.0650634765625,50,150,6523
real+synthetic,RMSE,1356.6148126863425,50,150,6523
real+synthetic,MAPE,40.25588631629944,50,150,6523
real,R²,0.36705392599105835,50,100,6575
real,MAE,1334.5679931640625,50,100,6575
real,RMSE,1680.550505042916,50,100,6575
real,MAPE,36.34843826293945,50,100,6575
synthetic,R²,0.5757308602333069,50,100,6575
synthetic,MAE,1068.8072509765625,50,100,6575
synthetic,RMSE,1375.906564778292,50,100,6575
synthetic,MAPE,42.22801625728607,50,100,6575
real+synthetic,R²,-0.04742717742919922,50,100,6575
real+synthetic,MAE,1751.701416015625,50,100,6575
real+synthetic,RMSE,2161.8727992183076,50,100,6575
real+synthetic,MAPE,41.93962216377258,50,100,6575
real,R²,0.6417567133903503,50,150,6575
real,MAE,1027.800048828125,50,150,6575
real,RMSE,1264.320716827815,50,150,6575
real,MAPE,33.3319216966629,50,150,6575
synthetic,R²,0.6240187287330627,50,150,6575
synthetic,MAE,1024.6798095703125,50,150,6575
synthetic,RMSE,1295.2432204030254,50,150,6575
synthetic,MAPE,38.07418346405029,50,150,6575
real+synthetic,R²,0.5018683075904846,50,150,6575
real+synthetic,MAE,1201.37451171875,50,150,6575
real+synthetic,RMSE,1490.8718087079117,50,150,6575
real+synthetic,MAPE,34.50661301612854,50,150,6575
real,R²,0.576805830001831,50,100,6628
real,MAE,1121.4794921875,50,100,6628
real,RMSE,1374.1624721989754,50,100,6628
real,MAPE,34.516364336013794,50,100,6628
synthetic,R²,0.5567993521690369,50,100,6628
synthetic,MAE,1082.5159912109375,50,100,6628
synthetic,RMSE,1406.2690443154895,50,100,6628
synthetic,MAPE,41.676145792007446,50,100,6628
real+synthetic,R²,0.6329799890518188,50,100,6628
real+synthetic,MAE,1051.8802490234375,50,100,6628
real+synthetic,RMSE,1279.714518945534,50,100,6628
real+synthetic,MAPE,30.497226119041443,50,100,6628
real,R²,0.6410313844680786,50,150,6628
real,MAE,1017.4011840820312,50,150,6628
real,RMSE,1265.6000553097333,50,150,6628
real,MAPE,35.500335693359375,50,150,6628
synthetic,R²,0.625543475151062,50,150,6628
synthetic,MAE,1062.13232421875,50,150,6628
synthetic,RMSE,1292.6142599399095,50,150,6628
synthetic,MAPE,33.42770338058472,50,150,6628
real+synthetic,R²,0.6003811359405518,50,150,6628
real+synthetic,MAE,1093.550048828125,50,150,6628
real+synthetic,RMSE,1335.3380190049259,50,150,6628
real+synthetic,MAPE,30.792510509490967,50,150,6628
real,R²,0.45806562900543213,50,100,6682
real,MAE,1077.70703125,50,100,6682
real,RMSE,1555.0400316390571,50,100,6682
real,MAPE,39.480021595954895,50,100,6682
synthetic,R²,0.6168872117996216,50,100,6682
synthetic,MAE,1077.821533203125,50,100,6682
synthetic,RMSE,1307.4693591055968,50,100,6682
synthetic,MAPE,31.326818466186523,50,100,6682
real+synthetic,R²,0.3442845344543457,50,100,6682
real+synthetic,MAE,1220.828857421875,50,100,6682
real+synthetic,RMSE,1710.5111809047025,50,100,6682
real+synthetic,MAPE,41.969650983810425,50,100,6682
real,R²,0.621666431427002,50,150,6682
real,MAE,1049.235107421875,50,150,6682
real,RMSE,1299.2886515320604,50,150,6682
real,MAPE,36.89940869808197,50,150,6682
synthetic,R²,0.6406363844871521,50,150,6682
synthetic,MAE,1012.4979858398438,50,150,6682
synthetic,RMSE,1266.2961245301196,50,150,6682
synthetic,MAPE,34.98249650001526,50,150,6682
real+synthetic,R²,0.5525550246238708,50,150,6682
real+synthetic,MAE,1150.7685546875,50,150,6682
real+synthetic,RMSE,1412.9865976009821,50,150,6682
real+synthetic,MAPE,35.506269335746765,50,150,6682
real,R²,-0.05997812747955322,50,100,6737
real,MAE,1655.9970703125,50,100,6737
real,RMSE,2174.7867711571175,50,100,6737
real,MAPE,43.61482262611389,50,100,6737
synthetic,R²,0.5773367881774902,50,100,6737
synthetic,MAE,1105.66455078125,50,100,6737
synthetic,RMSE,1373.3001310711363,50,100,6737
synthetic,MAPE,38.95241916179657,50,100,6737
real+synthetic,R²,0.6113492250442505,50,100,6737
real+synthetic,MAE,1042.891357421875,50,100,6737
real+synthetic,RMSE,1316.8854828723718,50,100,6737
real+synthetic,MAPE,39.02505338191986,50,100,6737
real,R²,0.3029826879501343,50,150,6737
real,MAE,1412.14990234375,50,150,6737
real,RMSE,1763.5590435253366,50,150,6737
real,MAPE,38.42088282108307,50,150,6737
synthetic,R²,0.593701183795929,50,150,6737
synthetic,MAE,1090.2197265625,50,150,6737
synthetic,RMSE,1346.4523756895378,50,150,6737
synthetic,MAPE,37.148648500442505,50,150,6737
real+synthetic,R²,0.613620400428772,50,150,6737
real+synthetic,MAE,1065.248291015625,50,150,6737
real+synthetic,RMSE,1313.0319398247707,50,150,6737
real+synthetic,MAPE,35.34013628959656,50,150,6737
real,R²,0.6005393862724304,50,100,6793
real,MAE,1080.0634765625,50,100,6793
real,RMSE,1335.073546663254,50,100,6793
real,MAPE,36.86195909976959,50,100,6793
synthetic,R²,0.5872668623924255,50,100,6793
synthetic,MAE,1095.02783203125,50,100,6793
synthetic,RMSE,1357.0719859314759,50,100,6793
synthetic,MAPE,39.62193727493286,50,100,6793
real+synthetic,R²,0.6008963584899902,50,100,6793
real+synthetic,MAE,1065.7965087890625,50,100,6793
real+synthetic,RMSE,1334.4768637934492,50,100,6793
real+synthetic,MAPE,39.78628218173981,50,100,6793
real,R²,0.6409718990325928,50,150,6793
real,MAE,995.1063842773438,50,150,6793
real,RMSE,1265.7048431605215,50,150,6793
real,MAPE,36.08162999153137,50,150,6793
synthetic,R²,0.6375941038131714,50,150,6793
synthetic,MAE,1042.647216796875,50,150,6793
synthetic,RMSE,1271.6448993331433,50,150,6793
synthetic,MAPE,30.087915062904358,50,150,6793
real+synthetic,R²,0.4943874478340149,50,150,6793
real+synthetic,MAE,1214.5970458984375,50,150,6793
real+synthetic,RMSE,1502.024966503553,50,150,6793
real+synthetic,MAPE,40.66358804702759,50,150,6793
real,R²,0.37111830711364746,50,100,6850
real,MAE,1326.58154296875,50,100,6850
real,RMSE,1675.146113030144,50,100,6850
real,MAPE,37.05024719238281,50,100,6850
synthetic,R²,-0.20492112636566162,50,100,6850
synthetic,MAE,1729.7435302734375,50,100,6850
synthetic,RMSE,2318.715808373247,50,100,6850
synthetic,MAPE,43.190404772758484,50,100,6850
real+synthetic,R²,0.5794426798820496,50,100,6850
real+synthetic,MAE,1098.2408447265625,50,100,6850
real+synthetic,RMSE,1369.8745836754547,50,100,6850
real+synthetic,MAPE,42.18529462814331,50,100,6850
real,R²,0.6442639827728271,50,150,6850
real,MAE,1023.9249877929688,50,150,6850
real,RMSE,1259.8886359516066,50,150,6850
real,MAPE,33.26582610607147,50,150,6850
synthetic,R²,0.4313814640045166,50,150,6850
synthetic,MAE,1250.4110107421875,50,150,6850
synthetic,RMSE,1592.8640871085015,50,150,6850
synthetic,MAPE,36.976006627082825,50,150,6850
real+synthetic,R²,0.4995114207267761,50,150,6850
real+synthetic,MAE,1220.662841796875,50,150,6850
real+synthetic,RMSE,1494.3946935130625,50,150,6850
real+synthetic,MAPE,34.303393959999084,50,150,6850
real,R²,0.5806711912155151,50,100,6908
real,MAE,1116.1534423828125,50,100,6908
real,RMSE,1367.8722984986573,50,100,6908
real,MAPE,35.81853210926056,50,100,6908
synthetic,R²,0.4601901173591614,50,100,6908
synthetic,MAE,1254.8614501953125,50,100,6908
synthetic,RMSE,1551.9889658112909,50,100,6908
synthetic,MAPE,32.78991878032684,50,100,6908
real+synthetic,R²,0.46426868438720703,50,100,6908
real+synthetic,MAE,1178.794189453125,50,100,6908
real+synthetic,RMSE,1546.1148081562378,50,100,6908
real+synthetic,MAPE,35.742101073265076,50,100,6908
real,R²,0.6238273978233337,50,150,6908
real,MAE,1063.559814453125,50,150,6908
real,RMSE,1295.5727015493958,50,150,6908
real,MAPE,31.468963623046875,50,150,6908
synthetic,R²,0.6341512203216553,50,150,6908
synthetic,MAE,1039.263427734375,50,150,6908
synthetic,RMSE,1277.6709768168016,50,150,6908
synthetic,MAPE,33.93363952636719,50,150,6908
real+synthetic,R²,0.6273636817932129,50,150,6908
real+synthetic,MAE,1048.3623046875,50,150,6908
real+synthetic,RMSE,1289.4687859735109,50,150,6908
real+synthetic,MAPE,34.66441333293915,50,150,6908
real,R²,0.6058300137519836,50,100,6967
real,MAE,1049.288818359375,50,100,6967
real,RMSE,1326.2029444998227,50,100,6967
real,MAPE,36.688029766082764,50,100,6967
synthetic,R²,0.5484540462493896,50,100,6967
synthetic,MAE,1126.983154296875,50,100,6967
