od,hora_do_dia,dia_da_semana,n_viagens
greenwich village south-times sq/theatre district,12,4,4
greenwich village south-times sq/theatre district,13,4,1
greenwich village south-times sq/theatre district,14,4,6
greenwich village south-times sq/theatre district,15,4,8
greenwich village south-times sq/theatre district,16,4,9
greenwich village south-times sq/theatre district,17,4,9
greenwich village south-times sq/theatre district,18,4,8
greenwich village south-times sq/theatre district,19,4,4
greenwich village south-times sq/theatre district,20,4,4
greenwich village south-times sq/theatre district,21,4,4
greenwich village south-times sq/theatre district,22,4,11
greenwich village south-times sq/theatre district,23,4,11
greenwich village south-times sq/theatre district,0,5,10
greenwich village south-times sq/theatre district,1,5,11
greenwich village south-times sq/theatre district,2,5,10
greenwich village south-times sq/theatre district,3,5,2
greenwich village south-times sq/theatre district,11,5,1
greenwich village south-times sq/theatre district,12,5,2
greenwich village south-times sq/theatre district,13,5,4
greenwich village south-times sq/theatre district,14,5,5
greenwich village south-times sq/theatre district,15,5,4
greenwich village south-times sq/theatre district,16,5,3
greenwich village south-times sq/theatre district,17,5,1
greenwich village south-times sq/theatre district,18,5,6
greenwich village south-times sq/theatre district,19,5,4
greenwich village south-times sq/theatre district,20,5,4
greenwich village south-times sq/theatre district,21,5,3
greenwich village south-times sq/theatre district,22,5,6
greenwich village south-times sq/theatre district,23,5,13
greenwich village south-tribeca/civic center,0,0,4
greenwich village south-tribeca/civic center,1,0,2
greenwich village south-tribeca/civic center,2,0,1
greenwich village south-tribeca/civic center,8,0,1
greenwich village south-tribeca/civic center,9,0,4
greenwich village south-tribeca/civic center,10,0,1
greenwich village south-tribeca/civic center,11,0,4
greenwich village south-tribeca/civic center,12,0,6
greenwich village south-tribeca/civic center,13,0,3
greenwich village south-tribeca/civic center,14,0,3
greenwich village south-tribeca/civic center,15,0,1
greenwich village south-tribeca/civic center,16,0,5
greenwich village south-tribeca/civic center,17,0,6
greenwich village south-tribeca/civic center,18,0,9
greenwich village south-tribeca/civic center,19,0,7
greenwich village south-tribeca/civic center,20,0,7
greenwich village south-tribeca/civic center,21,0,8
greenwich village south-tribeca/civic center,22,0,9
greenwich village south-tribeca/civic center,23,0,9
greenwich village south-tribeca/civic center,0,1,1
greenwich village south-tribeca/civic center,7,1,2
greenwich village south-tribeca/civic center,8,1,1
greenwich village south-tribeca/civic center,9,1,3
greenwich village south-tribeca/civic center,10,1,4
greenwich village south-tribeca/civic center,11,1,7
greenwich village south-tribeca/civic center,12,1,4
greenwich village south-tribeca/civic center,13,1,4
greenwich village south-tribeca/civic center,14,1,5
greenwich village south-tribeca/civic center,15,1,9
greenwich village south-tribeca/civic center,16,1,4
greenwich village south-tribeca/civic center,17,1,8
greenwich village south-tribeca/civic center,18,1,10
greenwich village south-tribeca/civic center,19,1,19
greenwich village south-tribeca/civic center,20,1,12
greenwich village south-tribeca/civic center,21,1,13
greenwich village south-tribeca/civic center,22,1,22
greenwich village south-tribeca/civic center,23,1,16
greenwich village south-tribeca/civic center,0,2,9
greenwich village south-tribeca/civic center,1,2,3
greenwich village south-tribeca/civic center,2,2,2
greenwich village south-tribeca/civic center,3,2,2
greenwich village south-tribeca/civic center,7,2,2
greenwich village south-tribeca/civic center,8,2,2
greenwich village south-tribeca/civic center,9,2,2
greenwich village south-tribeca/civic center,10,2,4
greenwich village south-tribeca/civic center,11,2,3
greenwich village south-tribeca/civic center,12,2,5
greenwich village south-tribeca/civic center,13,2,8
greenwich village south-tribeca/civic center,14,2,7
greenwich village south-tribeca/civic center,15,2,10
greenwich village south-tribeca/civic center,16,2,2
greenwich village south-tribeca/civic center,17,2,9
greenwich village south-tribeca/civic center,18,2,10
greenwich village south-tribeca/civic center,19,2,16
greenwich village south-tribeca/civic center,20,2,15
greenwich village south-tribeca/civic center,21,2,19
greenwich village south-tribeca/civic center,22,2,25
greenwich village south-tribeca/civic center,23,2,26
greenwich village south-tribeca/civic center,0,3,21
greenwich village south-tribeca/civic center,1,3,4
greenwich village south-tribeca/civic center,2,3,1
greenwich village south-tribeca/civic center,8,3,4
greenwich village south-tribeca/civic center,9,3,5
greenwich village south-tribeca/civic center,10,3,4
greenwich village south-tribeca/civic center,11,3,4
greenwich village south-tribeca/civic center,12,3,7
greenwich village south-tribeca/civic center,13,3,8
greenwich village south-tribeca/civic center,14,3,4
greenwich village south-tribeca/civic center,15,3,6
greenwich village south-tribeca/civic center,16,3,2
greenwich village south-tribeca/civic center,17,3,8
greenwich village south-tribeca/civic center,18,3,15
greenwich village south-tribeca/civic center,19,3,12
greenwich village south-tribeca/civic center,20,3,19
greenwich village south-tribeca/civic center,21,3,20
greenwich village south-tribeca/civic center,22,3,19
greenwich village south-tribeca/civic center,23,3,20
greenwich village south-tribeca/civic center,0,4,33
greenwich village south-tribeca/civic center,1,4,16
greenwich village south-tribeca/civic center,2,4,7
greenwich village south-tribeca/civic center,3,4,1
greenwich village south-tribeca/civic center,4,4,1
greenwich village south-tribeca/civic center,8,4,3
greenwich village south-tribeca/civic center,10,4,5
greenwich village south-tribeca/civic center,11,4,2
greenwich village south-tribeca/civic center,12,4,4
greenwich village south-tribeca/civic center,13,4,5
greenwich village south-tribeca/civic center,14,4,12
greenwich village south-tribeca/civic center,15,4,7
greenwich village south-tribeca/civic center,16,4,3
greenwich village south-tribeca/civic center,17,4,11
greenwich village south-tribeca/civic center,18,4,6
greenwich village south-tribeca/civic center,19,4,13
greenwich village south-tribeca/civic center,20,4,12
greenwich village south-tribeca/civic center,21,4,19
greenwich village south-tribeca/civic center,22,4,25
greenwich village south-tribeca/civic center,23,4,25
greenwich village south-tribeca/civic center,0,5,22
greenwich village south-tribeca/civic center,1,5,24
greenwich village south-tribeca/civic center,2,5,18
greenwich village south-tribeca/civic center,3,5,11
greenwich village south-tribeca/civic center,6,5,1
greenwich village south-tribeca/civic center,8,5,1
greenwich village south-tribeca/civic center,9,5,2
greenwich village south-tribeca/civic center,10,5,2
greenwich village south-tribeca/civic center,11,5,8
greenwich village south-tribeca/civic center,12,5,6
greenwich village south-tribeca/civic center,13,5,3
greenwich village south-tribeca/civic center,14,5,4
greenwich village south-tribeca/civic center,15,5,5
greenwich village south-tribeca/civic center,16,5,4
greenwich village south-tribeca/civic center,17,5,5
greenwich village south-tribeca/civic center,18,5,6
greenwich village south-tribeca/civic center,19,5,9
greenwich village south-tribeca/civic center,20,5,7
greenwich village south-tribeca/civic center,21,5,8
greenwich village south-tribeca/civic center,22,5,22
greenwich village south-tribeca/civic center,23,5,20
greenwich village south-two bridges/seward park,0,0,3
greenwich village south-two bridges/seward park,1,0,2
greenwich village south-two bridges/seward park,12,0,1
greenwich village south-two bridges/seward park,13,0,1
greenwich village south-two bridges/seward park,14,0,2
greenwich village south-two bridges/seward park,15,0,1
greenwich village south-two bridges/seward park,17,0,1
greenwich village south-two bridges/seward park,18,0,1
greenwich village south-two bridges/seward park,19,0,2
greenwich village south-two bridges/seward park,20,0,2
greenwich village south-two bridges/seward park,21,0,1
greenwich village south-two bridges/seward park,22,0,3
greenwich village south-two bridges/seward park,23,0,3
greenwich village south-two bridges/seward park,0,1,2
greenwich village south-two bridges/seward park,1,1,1
greenwich village south-two bridges/seward park,2,1,1
greenwich village south-two bridges/seward park,6,1,1
greenwich village south-two bridges/seward park,8,1,2
greenwich village south-two bridges/seward park,13,1,2
greenwich village south-two bridges/seward park,14,1,1
greenwich village south-two bridges/seward park,16,1,1
greenwich village south-two bridges/seward park,17,1,3
greenwich village south-two bridges/seward park,18,1,2
greenwich village south-two bridges/seward park,20,1,2
greenwich village south-two bridges/seward park,21,1,6
greenwich village south-two bridges/seward park,22,1,4
greenwich village south-two bridges/seward park,23,1,4
greenwich village south-two bridges/seward park,0,2,4
greenwich village south-two bridges/seward park,8,2,1
greenwich village south-two bridges/seward park,9,2,4
greenwich village south-two bridges/seward park,10,2,1
greenwich village south-two bridges/seward park,12,2,1
greenwich village south-two bridges/seward park,13,2,2
greenwich village south-two bridges/seward park,17,2,3
greenwich village south-two bridges/seward park,18,2,3
greenwich village south-two bridges/seward park,19,2,1
greenwich village south-two bridges/seward park,20,2,1
greenwich village south-two bridges/seward park,21,2,4
greenwich village south-two bridges/seward park,22,2,4
greenwich village south-two bridges/seward park,23,2,7
greenwich village south-two bridges/seward park,0,3,5
greenwich village south-two bridges/seward park,1,3,1
greenwich village south-two bridges/seward park,8,3,1
greenwich village south-two bridges/seward park,11,3,1
greenwich village south-two bridges/seward park,12,3,1
greenwich village south-two bridges/seward park,16,3,1
greenwich village south-two bridges/seward park,17,3,1
greenwich village south-two bridges/seward park,19,3,2
greenwich village south-two bridges/seward park,20,3,5
greenwich village south-two bridges/seward park,21,3,4
greenwich village south-two bridges/seward park,22,3,2
greenwich village south-two bridges/seward park,23,3,8
greenwich village south-two bridges/seward park,0,4,8
greenwich village south-two bridges/seward park,1,4,4
greenwich village south-two bridges/seward park,8,4,1
greenwich village south-two bridges/seward park,9,4,2
greenwich village south-two bridges/seward park,11,4,1
greenwich village south-two bridges/seward park,12,4,1
greenwich village south-two bridges/seward park,13,4,1
greenwich village south-two bridges/seward park,14,4,1
greenwich village south-two bridges/seward park,15,4,1
