od,hora_do_dia,dia_da_semana,n_viagens
penn station/madison sq west-little italy/nolita,9,3,16
penn station/madison sq west-little italy/nolita,10,3,9
penn station/madison sq west-little italy/nolita,11,3,12
penn station/madison sq west-little italy/nolita,12,3,8
penn station/madison sq west-little italy/nolita,13,3,6
penn station/madison sq west-little italy/nolita,14,3,8
penn station/madison sq west-little italy/nolita,15,3,5
penn station/madison sq west-little italy/nolita,16,3,8
penn station/madison sq west-little italy/nolita,17,3,10
penn station/madison sq west-little italy/nolita,18,3,10
penn station/madison sq west-little italy/nolita,19,3,9
penn station/madison sq west-little italy/nolita,20,3,9
penn station/madison sq west-little italy/nolita,21,3,20
penn station/madison sq west-little italy/nolita,22,3,8
penn station/madison sq west-little italy/nolita,23,3,6
penn station/madison sq west-long island city/hunters point,0,0,1
penn station/madison sq west-long island city/hunters point,3,0,2
penn station/madison sq west-long island city/hunters point,4,0,1
penn station/madison sq west-long island city/hunters point,5,0,1
penn station/madison sq west-long island city/hunters point,6,0,1
penn station/madison sq west-long island city/hunters point,7,0,1
penn station/madison sq west-long island city/hunters point,9,0,1
penn station/madison sq west-long island city/hunters point,10,0,2
penn station/madison sq west-long island city/hunters point,11,0,1
penn station/madison sq west-long island city/hunters point,12,0,1
penn station/madison sq west-long island city/hunters point,13,0,3
penn station/madison sq west-long island city/hunters point,15,0,1
penn station/madison sq west-long island city/hunters point,16,0,3
penn station/madison sq west-long island city/hunters point,17,0,3
penn station/madison sq west-long island city/hunters point,19,0,2
penn station/madison sq west-long island city/hunters point,20,0,3
penn station/madison sq west-long island city/hunters point,21,0,1
penn station/madison sq west-long island city/hunters point,22,0,3
penn station/madison sq west-long island city/hunters point,23,0,6
penn station/madison sq west-long island city/hunters point,0,1,6
penn station/madison sq west-long island city/hunters point,1,1,1
penn station/madison sq west-long island city/hunters point,5,1,1
penn station/madison sq west-long island city/hunters point,7,1,1
penn station/madison sq west-long island city/hunters point,9,1,2
penn station/madison sq west-long island city/hunters point,11,1,2
penn station/madison sq west-long island city/hunters point,14,1,1
penn station/madison sq west-long island city/hunters point,16,1,1
penn station/madison sq west-long island city/hunters point,18,1,1
penn station/madison sq west-long island city/hunters point,19,1,1
penn station/madison sq west-long island city/hunters point,21,1,2
penn station/madison sq west-long island city/hunters point,22,1,3
penn station/madison sq west-long island city/hunters point,23,1,3
penn station/madison sq west-long island city/hunters point,0,2,3
penn station/madison sq west-long island city/hunters point,2,2,1
penn station/madison sq west-long island city/hunters point,5,2,2
penn station/madison sq west-long island city/hunters point,13,2,3
penn station/madison sq west-long island city/hunters point,15,2,1
penn station/madison sq west-long island city/hunters point,18,2,1
penn station/madison sq west-long island city/hunters point,19,2,2
penn station/madison sq west-long island city/hunters point,20,2,1
penn station/madison sq west-long island city/hunters point,21,2,2
penn station/madison sq west-long island city/hunters point,22,2,2
penn station/madison sq west-long island city/hunters point,23,2,2
penn station/madison sq west-long island city/hunters point,0,3,2
penn station/madison sq west-long island city/hunters point,2,3,2
penn station/madison sq west-long island city/hunters point,11,3,1
penn station/madison sq west-long island city/hunters point,13,3,1
penn station/madison sq west-long island city/hunters point,14,3,1
penn station/madison sq west-long island city/hunters point,16,3,1
penn station/madison sq west-long island city/hunters point,17,3,3
penn station/madison sq west-long island city/hunters point,18,3,1
penn station/madison sq west-long island city/hunters point,20,3,5
penn station/madison sq west-long island city/hunters point,21,3,2
penn station/madison sq west-long island city/hunters point,22,3,2
penn station/madison sq west-long island city/queens plaza,3,0,1
penn station/madison sq west-long island city/queens plaza,8,0,2
penn station/madison sq west-long island city/queens plaza,21,0,2
penn station/madison sq west-long island city/queens plaza,23,0,2
penn station/madison sq west-long island city/queens plaza,0,1,1
penn station/madison sq west-long island city/queens plaza,1,1,2
penn station/madison sq west-long island city/queens plaza,5,1,2
penn station/madison sq west-long island city/queens plaza,13,1,1
penn station/madison sq west-long island city/queens plaza,14,1,1
penn station/madison sq west-long island city/queens plaza,15,1,1
penn station/madison sq west-long island city/queens plaza,18,1,1
penn station/madison sq west-long island city/queens plaza,19,1,1
penn station/madison sq west-long island city/queens plaza,20,1,3
penn station/madison sq west-long island city/queens plaza,21,1,1
penn station/madison sq west-long island city/queens plaza,1,2,1
penn station/madison sq west-long island city/queens plaza,5,2,2
penn station/madison sq west-long island city/queens plaza,10,2,1
penn station/madison sq west-long island city/queens plaza,12,2,1
penn station/madison sq west-long island city/queens plaza,17,2,1
penn station/madison sq west-long island city/queens plaza,18,2,1
penn station/madison sq west-long island city/queens plaza,19,2,1
penn station/madison sq west-long island city/queens plaza,22,2,1
penn station/madison sq west-long island city/queens plaza,14,3,1
penn station/madison sq west-long island city/queens plaza,18,3,1
penn station/madison sq west-long island city/queens plaza,21,3,1
penn station/madison sq west-long island city/queens plaza,22,3,1
penn station/madison sq west-longwood,20,2,1
penn station/madison sq west-lower east side,0,0,2
penn station/madison sq west-lower east side,1,0,1
penn station/madison sq west-lower east side,2,0,2
penn station/madison sq west-lower east side,3,0,4
penn station/madison sq west-lower east side,4,0,1
penn station/madison sq west-lower east side,5,0,1
penn station/madison sq west-lower east side,7,0,1
penn station/madison sq west-lower east side,8,0,3
penn station/madison sq west-lower east side,9,0,2
penn station/madison sq west-lower east side,10,0,7
penn station/madison sq west-lower east side,11,0,4
penn station/madison sq west-lower east side,12,0,17
penn station/madison sq west-lower east side,13,0,5
penn station/madison sq west-lower east side,14,0,8
penn station/madison sq west-lower east side,15,0,13
penn station/madison sq west-lower east side,16,0,12
penn station/madison sq west-lower east side,17,0,14
penn station/madison sq west-lower east side,18,0,9
penn station/madison sq west-lower east side,19,0,13
penn station/madison sq west-lower east side,20,0,9
penn station/madison sq west-lower east side,21,0,6
penn station/madison sq west-lower east side,22,0,5
penn station/madison sq west-lower east side,23,0,7
penn station/madison sq west-lower east side,0,1,6
penn station/madison sq west-lower east side,3,1,4
penn station/madison sq west-lower east side,7,1,1
penn station/madison sq west-lower east side,8,1,1
penn station/madison sq west-lower east side,9,1,3
penn station/madison sq west-lower east side,10,1,5
penn station/madison sq west-lower east side,11,1,6
penn station/madison sq west-lower east side,12,1,6
penn station/madison sq west-lower east side,13,1,6
penn station/madison sq west-lower east side,14,1,6
penn station/madison sq west-lower east side,15,1,12
penn station/madison sq west-lower east side,16,1,4
penn station/madison sq west-lower east side,17,1,5
penn station/madison sq west-lower east side,18,1,15
penn station/madison sq west-lower east side,19,1,13
penn station/madison sq west-lower east side,21,1,8
penn station/madison sq west-lower east side,22,1,14
penn station/madison sq west-lower east side,23,1,7
penn station/madison sq west-lower east side,0,2,5
penn station/madison sq west-lower east side,3,2,1
penn station/madison sq west-lower east side,7,2,2
penn station/madison sq west-lower east side,8,2,1
penn station/madison sq west-lower east side,9,2,6
penn station/madison sq west-lower east side,10,2,6
penn station/madison sq west-lower east side,11,2,5
penn station/madison sq west-lower east side,12,2,9
penn station/madison sq west-lower east side,13,2,6
penn station/madison sq west-lower east side,14,2,10
penn station/madison sq west-lower east side,15,2,10
penn station/madison sq west-lower east side,16,2,6
penn station/madison sq west-lower east side,17,2,13
penn station/madison sq west-lower east side,18,2,7
penn station/madison sq west-lower east side,19,2,9
penn station/madison sq west-lower east side,20,2,8
penn station/madison sq west-lower east side,21,2,8
penn station/madison sq west-lower east side,22,2,10
penn station/madison sq west-lower east side,23,2,9
penn station/madison sq west-lower east side,0,3,4
penn station/madison sq west-lower east side,1,3,4
penn station/madison sq west-lower east side,3,3,2
penn station/madison sq west-lower east side,5,3,1
penn station/madison sq west-lower east side,6,3,2
penn station/madison sq west-lower east side,8,3,1
penn station/madison sq west-lower east side,9,3,1
penn station/madison sq west-lower east side,10,3,13
penn station/madison sq west-lower east side,11,3,6
penn station/madison sq west-lower east side,12,3,7
penn station/madison sq west-lower east side,13,3,8
penn station/madison sq west-lower east side,14,3,4
penn station/madison sq west-lower east side,15,3,14
penn station/madison sq west-lower east side,16,3,8
penn station/madison sq west-lower east side,17,3,11
penn station/madison sq west-lower east side,18,3,8
penn station/madison sq west-lower east side,19,3,9
penn station/madison sq west-lower east side,20,3,7
penn station/madison sq west-lower east side,21,3,15
penn station/madison sq west-lower east side,22,3,15
penn station/madison sq west-lower east side,23,3,7
penn station/madison sq west-madison,22,2,1
penn station/madison sq west-manhattan valley,0,0,2
penn station/madison sq west-manhattan valley,1,0,2
penn station/madison sq west-manhattan valley,2,0,1
penn station/madison sq west-manhattan valley,3,0,1
penn station/madison sq west-manhattan valley,4,0,2
penn station/madison sq west-manhattan valley,5,0,1
penn station/madison sq west-manhattan valley,7,0,2
penn station/madison sq west-manhattan valley,9,0,2
penn station/madison sq west-manhattan valley,10,0,1
penn station/madison sq west-manhattan valley,11,0,1
penn station/madison sq west-manhattan valley,12,0,1
penn station/madison sq west-manhattan valley,13,0,2
penn station/madison sq west-manhattan valley,14,0,2
penn station/madison sq west-manhattan valley,15,0,3
penn station/madison sq west-manhattan valley,16,0,3
penn station/madison sq west-manhattan valley,17,0,9
penn station/madison sq west-manhattan valley,18,0,11
penn station/madison sq west-manhattan valley,19,0,3
penn station/madison sq west-manhattan valley,20,0,4
penn station/madison sq west-manhattan valley,21,0,3
penn station/madison sq west-manhattan valley,22,0,5
penn station/madison sq west-manhattan valley,23,0,6
penn station/madison sq west-manhattan valley,0,1,3
penn station/madison sq west-manhattan valley,1,1,1
penn station/madison sq west-manhattan valley,4,1,2
penn station/madison sq west-manhattan valley,5,1,1
penn station/madison sq west-manhattan valley,9,1,1
penn station/madison sq west-manhattan valley,11,1,1
penn station/madison sq west-manhattan valley,12,1,2
penn station/madison sq west-manhattan valley,13,1,2
penn station/madison sq west-manhattan valley,14,1,1
penn station/madison sq west-manhattan valley,15,1,5
penn station/madison sq west-manhattan valley,16,1,2
penn station/madison sq west-manhattan valley,17,1,3
penn station/madison sq west-manhattan valley,18,1,2
penn station/madison sq west-manhattan valley,19,1,4
penn station/madison sq west-manhattan valley,20,1,5
penn station/madison sq west-manhattan valley,21,1,4
penn station/madison sq west-manhattan valley,22,1,3
penn station/madison sq west-manhattan valley,23,1,2
penn station/madison sq west-manhattan valley,0,2,2
penn station/madison sq west-manhattan valley,2,2,1
penn station/madison sq west-manhattan valley,4,2,1
penn station/madison sq west-manhattan valley,7,2,2
penn station/madison sq west-manhattan valley,10,2,1
penn station/madison sq west-manhattan valley,13,2,4
penn station/madison sq west-manhattan valley,14,2,5
penn station/madison sq west-manhattan valley,15,2,3
penn station/madison sq west-manhattan valley,16,2,1
penn station/madison sq west-manhattan valley,17,2,4
penn station/madison sq west-manhattan valley,18,2,5
penn station/madison sq west-manhattan valley,19,2,5
penn station/madison sq west-manhattan valley,20,2,5
penn station/madison sq west-manhattan valley,21,2,5
penn station/madison sq west-manhattan valley,22,2,9
penn station/madison sq west-manhattan valley,23,2,5
penn station/madison sq west-manhattan valley,0,3,1
penn station/madison sq west-manhattan valley,1,3,1
penn station/madison sq west-manhattan valley,5,3,1
penn station/madison sq west-manhattan valley,8,3,1
penn station/madison sq west-manhattan valley,11,3,2
penn station/madison sq west-manhattan valley,12,3,2
penn station/madison sq west-manhattan valley,13,3,2
penn station/madison sq west-manhattan valley,14,3,3
penn station/madison sq west-manhattan valley,15,3,4
penn station/madison sq west-manhattan valley,16,3,5
penn station/madison sq west-manhattan valley,17,3,6
penn station/madison sq west-manhattan valley,18,3,7
penn station/madison sq west-manhattan valley,19,3,9
penn station/madison sq west-manhattan valley,20,3,14
penn station/madison sq west-manhattan valley,21,3,10
penn station/madison sq west-manhattan valley,22,3,9
penn station/madison sq west-manhattan valley,23,3,7
penn station/madison sq west-manhattanville,0,0,1
penn station/madison sq west-manhattanville,1,0,1
penn station/madison sq west-manhattanville,6,0,2
penn station/madison sq west-manhattanville,8,0,1
penn station/madison sq west-manhattanville,13,0,1
penn station/madison sq west-manhattanville,14,0,1
penn station/madison sq west-manhattanville,18,0,2
penn station/madison sq west-manhattanville,19,0,1
penn station/madison sq west-manhattanville,20,0,1
penn station/madison sq west-manhattanville,21,0,1
penn station/madison sq west-manhattanville,22,0,1
penn station/madison sq west-manhattanville,23,0,1
penn station/madison sq west-manhattanville,2,1,1
penn station/madison sq west-manhattanville,6,1,2
penn station/madison sq west-manhattanville,7,1,1
penn station/madison sq west-manhattanville,10,1,1
penn station/madison sq west-manhattanville,12,1,2
penn station/madison sq west-manhattanville,14,1,1
penn station/madison sq west-manhattanville,18,1,2
penn station/madison sq west-manhattanville,20,1,1
penn station/madison sq west-manhattanville,21,1,2
penn station/madison sq west-manhattanville,22,1,1
penn station/madison sq west-manhattanville,23,1,1
penn station/madison sq west-manhattanville,1,2,1
penn station/madison sq west-manhattanville,7,2,1
penn station/madison sq west-manhattanville,17,2,1
penn station/madison sq west-manhattanville,21,2,2
penn station/madison sq west-manhattanville,23,2,1
penn station/madison sq west-manhattanville,6,3,1
penn station/madison sq west-manhattanville,7,3,1
penn station/madison sq west-manhattanville,9,3,2
penn station/madison sq west-manhattanville,11,3,1
penn station/madison sq west-manhattanville,12,3,1
penn station/madison sq west-manhattanville,14,3,1
penn station/madison sq west-manhattanville,15,3,1
penn station/madison sq west-manhattanville,17,3,2
penn station/madison sq west-manhattanville,18,3,1
penn station/madison sq west-manhattanville,19,3,1
penn station/madison sq west-manhattanville,20,3,1
penn station/madison sq west-manhattanville,21,3,3
penn station/madison sq west-manhattanville,23,3,1
penn station/madison sq west-marble hill,7,1,2
penn station/madison sq west-marble hill,23,1,1
penn station/madison sq west-marine park/mill basin,23,2,1
penn station/madison sq west-marine park/mill basin,23,3,1
penn station/madison sq west-mariners harbor,3,0,1
penn station/madison sq west-maspeth,17,0,1
penn station/madison sq west-maspeth,20,0,1
penn station/madison sq west-maspeth,22,1,2
penn station/madison sq west-maspeth,23,1,1
penn station/madison sq west-maspeth,22,3,1
penn station/madison sq west-meatpacking/west village west,0,0,8
penn station/madison sq west-meatpacking/west village west,1,0,4
penn station/madison sq west-meatpacking/west village west,7,0,3
penn station/madison sq west-meatpacking/west village west,8,0,4
penn station/madison sq west-meatpacking/west village west,9,0,11
penn station/madison sq west-meatpacking/west village west,10,0,10
penn station/madison sq west-meatpacking/west village west,11,0,10
penn station/madison sq west-meatpacking/west village west,12,0,6
penn station/madison sq west-meatpacking/west village west,13,0,11
penn station/madison sq west-meatpacking/west village west,14,0,4
penn station/madison sq west-meatpacking/west village west,15,0,6
penn station/madison sq west-meatpacking/west village west,16,0,6
penn station/madison sq west-meatpacking/west village west,17,0,21
penn station/madison sq west-meatpacking/west village west,18,0,26
penn station/madison sq west-meatpacking/west village west,19,0,7
penn station/madison sq west-meatpacking/west village west,20,0,10
penn station/madison sq west-meatpacking/west village west,21,0,9
penn station/madison sq west-meatpacking/west village west,22,0,9
penn station/madison sq west-meatpacking/west village west,23,0,13
penn station/madison sq west-meatpacking/west village west,0,1,9
penn station/madison sq west-meatpacking/west village west,5,1,1
penn station/madison sq west-meatpacking/west village west,6,1,1
penn station/madison sq west-meatpacking/west village west,7,1,3
penn station/madison sq west-meatpacking/west village west,8,1,6
penn station/madison sq west-meatpacking/west village west,9,1,10
penn station/madison sq west-meatpacking/west village west,10,1,20
penn station/madison sq west-meatpacking/west village west,11,1,12
penn station/madison sq west-meatpacking/west village west,12,1,4
penn station/madison sq west-meatpacking/west village west,13,1,9
penn station/madison sq west-meatpacking/west village west,14,1,11
penn station/madison sq west-meatpacking/west village west,15,1,8
penn station/madison sq west-meatpacking/west village west,16,1,6
penn station/madison sq west-meatpacking/west village west,17,1,9
penn station/madison sq west-meatpacking/west village west,18,1,16
penn station/madison sq west-meatpacking/west village west,19,1,14
penn station/madison sq west-meatpacking/west village west,20,1,13
penn station/madison sq west-meatpacking/west village west,21,1,22
penn station/madison sq west-meatpacking/west village west,22,1,6
penn station/madison sq west-meatpacking/west village west,23,1,3
penn station/madison sq west-meatpacking/west village west,0,2,1
penn station/madison sq west-meatpacking/west village west,6,2,2
penn station/madison sq west-meatpacking/west village west,7,2,4
penn station/madison sq west-meatpacking/west village west,8,2,12
penn station/madison sq west-meatpacking/west village west,9,2,10
penn station/madison sq west-meatpacking/west village west,10,2,17
penn station/madison sq west-meatpacking/west village west,11,2,13
penn station/madison sq west-meatpacking/west village west,12,2,14
penn station/madison sq west-meatpacking/west village west,13,2,10
penn station/madison sq west-meatpacking/west village west,14,2,6
penn station/madison sq west-meatpacking/west village west,15,2,11
penn station/madison sq west-meatpacking/west village west,16,2,7
penn station/madison sq west-meatpacking/west village west,17,2,15
penn station/madison sq west-meatpacking/west village west,18,2,18
penn station/madison sq west-meatpacking/west village west,19,2,15
penn station/madison sq west-meatpacking/west village west,20,2,9
penn station/madison sq west-meatpacking/west village west,21,2,12
penn station/madison sq west-meatpacking/west village west,22,2,10
penn station/madison sq west-meatpacking/west village west,23,2,5
penn station/madison sq west-meatpacking/west village west,0,3,1
penn station/madison sq west-meatpacking/west village west,1,3,1
penn station/madison sq west-meatpacking/west village west,7,3,2
penn station/madison sq west-meatpacking/west village west,8,3,9
penn station/madison sq west-meatpacking/west village west,9,3,13
penn station/madison sq west-meatpacking/west village west,10,3,13
penn station/madison sq west-meatpacking/west village west,11,3,8
penn station/madison sq west-meatpacking/west village west,12,3,12
penn station/madison sq west-meatpacking/west village west,13,3,7
penn station/madison sq west-meatpacking/west village west,14,3,6
penn station/madison sq west-meatpacking/west village west,15,3,7
penn station/madison sq west-meatpacking/west village west,16,3,9
penn station/madison sq west-meatpacking/west village west,17,3,17
penn station/madison sq west-meatpacking/west village west,18,3,16
penn station/madison sq west-meatpacking/west village west,19,3,16
penn station/madison sq west-meatpacking/west village west,20,3,13
penn station/madison sq west-meatpacking/west village west,21,3,20
penn station/madison sq west-meatpacking/west village west,22,3,12
penn station/madison sq west-meatpacking/west village west,23,3,9
penn station/madison sq west-melrose south,2,0,1
penn station/madison sq west-melrose south,20,0,1
penn station/madison sq west-melrose south,11,1,1
penn station/madison sq west-melrose south,12,1,1
penn station/madison sq west-melrose south,22,1,1
penn station/madison sq west-melrose south,8,2,1
penn station/madison sq west-melrose south,15,2,1
penn station/madison sq west-middle village,22,0,1
penn station/madison sq west-middle village,0,1,2
penn station/madison sq west-middle village,1,1,1
penn station/madison sq west-middle village,14,1,1
penn station/madison sq west-middle village,22,1,2
penn station/madison sq west-middle village,20,2,1
penn station/madison sq west-middle village,21,2,1
penn station/madison sq west-middle village,15,3,1
penn station/madison sq west-middle village,21,3,1
penn station/madison sq west-midtown center,0,0,6
penn station/madison sq west-midtown center,1,0,1
penn station/madison sq west-midtown center,2,0,7
penn station/madison sq west-midtown center,3,0,8
penn station/madison sq west-midtown center,4,0,5
penn station/madison sq west-midtown center,5,0,33
penn station/madison sq west-midtown center,6,0,70
penn station/madison sq west-midtown center,7,0,62
penn station/madison sq west-midtown center,8,0,91
penn station/madison sq west-midtown center,9,0,76
penn station/madison sq west-midtown center,10,0,67
penn station/madison sq west-midtown center,11,0,57
penn station/madison sq west-midtown center,12,0,70
penn station/madison sq west-midtown center,13,0,52
penn station/madison sq west-midtown center,14,0,54
penn station/madison sq west-midtown center,15,0,47
penn station/madison sq west-midtown center,16,0,35
penn station/madison sq west-midtown center,17,0,58
penn station/madison sq west-midtown center,18,0,48
penn station/madison sq west-midtown center,19,0,22
penn station/madison sq west-midtown center,20,0,28
penn station/madison sq west-midtown center,21,0,18
penn station/madison sq west-midtown center,22,0,14
penn station/madison sq west-midtown center,23,0,15
penn station/madison sq west-midtown center,0,1,13
penn station/madison sq west-midtown center,1,1,6
penn station/madison sq west-midtown center,2,1,2
penn station/madison sq west-midtown center,3,1,11
penn station/madison sq west-midtown center,4,1,4
penn station/madison sq west-midtown center,5,1,41
penn station/madison sq west-midtown center,6,1,64
penn station/madison sq west-midtown center,7,1,111
penn station/madison sq west-midtown center,8,1,122
penn station/madison sq west-midtown center,9,1,105
penn station/madison sq west-midtown center,10,1,85
penn station/madison sq west-midtown center,11,1,81
penn station/madison sq west-midtown center,12,1,68
penn station/madison sq west-midtown center,13,1,69
penn station/madison sq west-midtown center,14,1,57
penn station/madison sq west-midtown center,15,1,45
penn station/madison sq west-midtown center,16,1,30
penn station/madison sq west-midtown center,17,1,53
penn station/madison sq west-midtown center,18,1,34
penn station/madison sq west-midtown center,19,1,35
penn station/madison sq west-midtown center,20,1,27
penn station/madison sq west-midtown center,21,1,63
penn station/madison sq west-midtown center,22,1,26
penn station/madison sq west-midtown center,23,1,13
penn station/madison sq west-midtown center,0,2,3
penn station/madison sq west-midtown center,1,2,3
penn station/madison sq west-midtown center,2,2,6
penn station/madison sq west-midtown center,3,2,11
penn station/madison sq west-midtown center,4,2,3
penn station/madison sq west-midtown center,5,2,45
penn station/madison sq west-midtown center,6,2,87
penn station/madison sq west-midtown center,7,2,122
penn station/madison sq west-midtown center,8,2,120
penn station/madison sq west-midtown center,9,2,113
penn station/madison sq west-midtown center,10,2,100
penn station/madison sq west-midtown center,11,2,82
penn station/madison sq west-midtown center,12,2,93
penn station/madison sq west-midtown center,13,2,62
penn station/madison sq west-midtown center,14,2,54
penn station/madison sq west-midtown center,15,2,61
penn station/madison sq west-midtown center,16,2,46
penn station/madison sq west-midtown center,17,2,60
penn station/madison sq west-midtown center,18,2,45
penn station/madison sq west-midtown center,19,2,41
penn station/madison sq west-midtown center,20,2,38
penn station/madison sq west-midtown center,21,2,28
penn station/madison sq west-midtown center,22,2,23
penn station/madison sq west-midtown center,23,2,15
penn station/madison sq west-midtown center,0,3,9
penn station/madison sq west-midtown center,1,3,3
penn station/madison sq west-midtown center,2,3,3
penn station/madison sq west-midtown center,3,3,9
penn station/madison sq west-midtown center,4,3,5
penn station/madison sq west-midtown center,5,3,31
penn station/madison sq west-midtown center,6,3,60
penn station/madison sq west-midtown center,7,3,93
penn station/madison sq west-midtown center,8,3,113
penn station/madison sq west-midtown center,9,3,85
penn station/madison sq west-midtown center,10,3,57
penn station/madison sq west-midtown center,11,3,78
penn station/madison sq west-midtown center,12,3,45
penn station/madison sq west-midtown center,13,3,60
penn station/madison sq west-midtown center,14,3,35
penn station/madison sq west-midtown center,15,3,43
penn station/madison sq west-midtown center,16,3,30
penn station/madison sq west-midtown center,17,3,37
penn station/madison sq west-midtown center,18,3,37
penn station/madison sq west-midtown center,19,3,35
penn station/madison sq west-midtown center,20,3,32
penn station/madison sq west-midtown center,21,3,49
penn station/madison sq west-midtown center,22,3,30
penn station/madison sq west-midtown center,23,3,22
penn station/madison sq west-midtown east,0,0,6
penn station/madison sq west-midtown east,1,0,3
penn station/madison sq west-midtown east,2,0,1
penn station/madison sq west-midtown east,3,0,1
penn station/madison sq west-midtown east,4,0,3
penn station/madison sq west-midtown east,5,0,11
penn station/madison sq west-midtown east,6,0,27
penn station/madison sq west-midtown east,7,0,36
penn station/madison sq west-midtown east,8,0,37
penn station/madison sq west-midtown east,9,0,30
penn station/madison sq west-midtown east,10,0,42
penn station/madison sq west-midtown east,11,0,36
penn station/madison sq west-midtown east,12,0,32
penn station/madison sq west-midtown east,13,0,20
penn station/madison sq west-midtown east,14,0,24
penn station/madison sq west-midtown east,15,0,26
penn station/madison sq west-midtown east,16,0,37
penn station/madison sq west-midtown east,17,0,39
penn station/madison sq west-midtown east,18,0,27
penn station/madison sq west-midtown east,19,0,34
penn station/madison sq west-midtown east,20,0,29
penn station/madison sq west-midtown east,21,0,27
penn station/madison sq west-midtown east,22,0,14
penn station/madison sq west-midtown east,23,0,21
penn station/madison sq west-midtown east,0,1,16
penn station/madison sq west-midtown east,1,1,1
penn station/madison sq west-midtown east,5,1,10
penn station/madison sq west-midtown east,6,1,43
penn station/madison sq west-midtown east,7,1,49
penn station/madison sq west-midtown east,8,1,59
penn station/madison sq west-midtown east,9,1,61
penn station/madison sq west-midtown east,10,1,46
penn station/madison sq west-midtown east,11,1,41
penn station/madison sq west-midtown east,12,1,36
penn station/madison sq west-midtown east,13,1,35
penn station/madison sq west-midtown east,14,1,33
penn station/madison sq west-midtown east,15,1,27
penn station/madison sq west-midtown east,16,1,25
penn station/madison sq west-midtown east,17,1,35
penn station/madison sq west-midtown east,18,1,35
penn station/madison sq west-midtown east,19,1,19
penn station/madison sq west-midtown east,20,1,24
penn station/madison sq west-midtown east,21,1,51
penn station/madison sq west-midtown east,22,1,23
penn station/madison sq west-midtown east,23,1,19
penn station/madison sq west-midtown east,0,2,14
penn station/madison sq west-midtown east,1,2,1
penn station/madison sq west-midtown east,2,2,1
penn station/madison sq west-midtown east,5,2,18
penn station/madison sq west-midtown east,6,2,26
penn station/madison sq west-midtown east,7,2,52
penn station/madison sq west-midtown east,8,2,67
penn station/madison sq west-midtown east,9,2,60
penn station/madison sq west-midtown east,10,2,56
penn station/madison sq west-midtown east,11,2,33
penn station/madison sq west-midtown east,12,2,39
penn station/madison sq west-midtown east,13,2,30
penn station/madison sq west-midtown east,14,2,27
penn station/madison sq west-midtown east,15,2,41
penn station/madison sq west-midtown east,16,2,34
penn station/madison sq west-midtown east,17,2,20
penn station/madison sq west-midtown east,18,2,30
penn station/madison sq west-midtown east,19,2,23
penn station/madison sq west-midtown east,20,2,40
penn station/madison sq west-midtown east,21,2,33
penn station/madison sq west-midtown east,22,2,19
penn station/madison sq west-midtown east,23,2,17
penn station/madison sq west-midtown east,0,3,7
penn station/madison sq west-midtown east,1,3,5
penn station/madison sq west-midtown east,4,3,1
penn station/madison sq west-midtown east,5,3,15
penn station/madison sq west-midtown east,6,3,28
penn station/madison sq west-midtown east,7,3,42
penn station/madison sq west-midtown east,8,3,49
penn station/madison sq west-midtown east,9,3,46
penn station/madison sq west-midtown east,10,3,31
penn station/madison sq west-midtown east,11,3,43
penn station/madison sq west-midtown east,12,3,24
penn station/madison sq west-midtown east,13,3,34
penn station/madison sq west-midtown east,14,3,24
penn station/madison sq west-midtown east,15,3,31
penn station/madison sq west-midtown east,16,3,16
penn station/madison sq west-midtown east,17,3,18
penn station/madison sq west-midtown east,18,3,23
penn station/madison sq west-midtown east,19,3,20
penn station/madison sq west-midtown east,20,3,20
penn station/madison sq west-midtown east,21,3,38
penn station/madison sq west-midtown east,22,3,24
penn station/madison sq west-midtown east,23,3,19
penn station/madison sq west-midtown north,0,0,2
penn station/madison sq west-midtown north,1,0,3
penn station/madison sq west-midtown north,2,0,1
penn station/madison sq west-midtown north,3,0,5
penn station/madison sq west-midtown north,4,0,2
penn station/madison sq west-midtown north,5,0,18
penn station/madison sq west-midtown north,6,0,27
penn station/madison sq west-midtown north,7,0,23
penn station/madison sq west-midtown north,8,0,31
penn station/madison sq west-midtown north,9,0,28
penn station/madison sq west-midtown north,10,0,33
penn station/madison sq west-midtown north,11,0,33
penn station/madison sq west-midtown north,12,0,40
penn station/madison sq west-midtown north,13,0,32
penn station/madison sq west-midtown north,14,0,27
penn station/madison sq west-midtown north,15,0,35
penn station/madison sq west-midtown north,16,0,27
penn station/madison sq west-midtown north,17,0,40
penn station/madison sq west-midtown north,18,0,26
penn station/madison sq west-midtown north,19,0,18
penn station/madison sq west-midtown north,20,0,16
penn station/madison sq west-midtown north,21,0,20
penn station/madison sq west-midtown north,22,0,8
penn station/madison sq west-midtown north,23,0,10
penn station/madison sq west-midtown north,0,1,12
penn station/madison sq west-midtown north,1,1,4
penn station/madison sq west-midtown north,2,1,2
penn station/madison sq west-midtown north,3,1,1
penn station/madison sq west-midtown north,5,1,19
penn station/madison sq west-midtown north,6,1,32
penn station/madison sq west-midtown north,7,1,32
penn station/madison sq west-midtown north,8,1,57
penn station/madison sq west-midtown north,9,1,28
penn station/madison sq west-midtown north,10,1,28
penn station/madison sq west-midtown north,11,1,24
penn station/madison sq west-midtown north,12,1,32
penn station/madison sq west-midtown north,13,1,34
penn station/madison sq west-midtown north,14,1,37
penn station/madison sq west-midtown north,15,1,33
