record_type,run_section,artifact_name,metric_name,step_axis,step,value,value_type,status,source_file
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_0,step,8,0.1052595004439354,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_total,step,9,11.865129470825195,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_h,step,9,2.974703311920166,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_o,step,9,3.791559934616089,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_d,step,9,3.863430976867676,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_r,step,9,-0.0024479625280946493,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_passenger,step,9,0.7702344655990601,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_total_amount,step,9,0.4676418602466583,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_total,step,9,11.815747261047363,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_h,step,9,2.978522777557373,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_o,step,9,3.782146692276001,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_d,step,9,3.8540632724761963,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_r,step,9,-0.002707462990656495,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_passenger,step,9,0.74979168176651,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_total_amount,step,9,0.45393291115760803,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/grad_norm,step,9,1.4264887186572137,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/param_norm,step,9,137.82855984743762,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_4,step,9,0.009423794224858284,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_4,step,9,0.14812567830085754,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_3,step,9,-0.0058492450043559074,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_3,step,9,0.059389378875494,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_2,step,9,-0.004046189598739147,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_2,step,9,0.06629098951816559,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_1,step,9,-0.006992749869823456,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_1,step,9,0.08619175106287003,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_0,step,9,0.0033513284288346767,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_0,step,9,0.10437749326229095,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_total,step,10,11.848801612854004,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_h,step,10,2.9747095108032227,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_o,step,10,3.791261911392212,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_d,step,10,3.860837936401367,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_r,step,10,-0.002574558835476637,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_passenger,step,10,0.7698293924331665,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_total_amount,step,10,0.4547266662120819,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_total,step,10,11.804609298706055,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_h,step,10,2.9785714149475098,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_o,step,10,3.782156229019165,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_d,step,10,3.853114366531372,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_r,step,10,-0.0022074992302805185,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_passenger,step,10,0.7494546175003052,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_total_amount,step,10,0.4435194134712219,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/grad_norm,step,10,1.400597468644178,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/param_norm,step,10,140.43419081758776,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_4,step,10,0.010507224127650261,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_4,step,10,0.14831547439098358,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_3,step,10,-0.0053034196607768536,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_3,step,10,0.06202992424368858,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_2,step,10,-0.003030200023204088,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_2,step,10,0.06756652146577835,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_1,step,10,-0.006498122122138739,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_1,step,10,0.08545602858066559,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_0,step,10,0.00528724305331707,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_0,step,10,0.10801100730895996,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/n_real,step,10,5000.0,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/n_synth,step,10,5000.0,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/hour_of_day_jsd,step,10,0.001363090370907049,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/hour_of_day_chi2,step,10,0.011617822631172135,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/day_of_week_jsd,step,10,0.0,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/day_of_week_chi2,step,10,0.0,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/pickup_id_jsd,step,10,0.008788584235560507,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/pickup_id_chi2,step,10,2440000.037125056,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/dropoff_id_jsd,step,10,0.012373760310822844,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/dropoff_id_chi2,step,10,3400000.0648790803,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/od_jsd,step,10,0.18649824370360402,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/od_chi2,step,10,69800000.63716754,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/od_coverage_real,step,10,0.6066081569437274,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/od_coverage_synth,step,10,0.5872063968015993,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/od_unique_real,step,10,1937.0,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/od_unique_synth,step,10,2001.0,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/time_jsd,step,10,0.007198653644615607,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/time_chi2,step,10,360000.0602689799,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/time_coverage_real,step,10,0.9929577464788732,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/time_coverage_synth,step,10,0.9929577464788732,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/time_unique_real,step,10,142.0,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/time_unique_synth,step,10,142.0,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/joint_jsd,step,10,0.6591408536396216,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/joint_chi2,step,10,200640000.9531,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/joint_coverage_real,step,10,0.04867529266789895,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/joint_coverage_synth,step,10,0.04840686274509804,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/joint_unique_real,step,10,4869.0,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/joint_unique_synth,step,10,4896.0,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/joint_mode_dropping_ratio,step,10,0.9513247073321011,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,metrics/joint_invalid_ratio,step,10,0.9515931372549019,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_total,step,11,11.836015701293945,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_h,step,11,2.974702835083008,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_o,step,11,3.7911274433135986,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_d,step,11,3.858721971511841,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_r,step,11,-0.0026552854105830193,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_passenger,step,11,0.7694675922393799,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_total_amount,step,11,0.4446530342102051,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_total,step,11,11.786338806152344,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_h,step,11,2.978605270385742,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_o,step,11,3.7819793224334717,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_d,step,11,3.8502840995788574,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_r,step,11,-0.0026163908187299967,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_passenger,step,11,0.7498454451560974,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_total_amount,step,11,0.42824259400367737,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/grad_norm,step,11,1.2695318730420229,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/param_norm,step,11,142.86868943257593,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_4,step,11,0.010763132944703102,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_4,step,11,0.14541089534759521,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_3,step,11,-0.004525165539234877,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_3,step,11,0.05725269392132759,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_2,step,11,-0.004020101390779018,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_2,step,11,0.06315287202596664,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_1,step,11,-0.005474347621202469,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_1,step,11,0.08351704478263855,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_0,step,11,0.005201698746532202,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_0,step,11,0.10424597561359406,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_total,step,12,11.825421333312988,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_h,step,12,2.9747185707092285,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_o,step,12,3.790853977203369,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_d,step,12,3.8571813106536865,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_r,step,12,-0.0028211823664605618,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_passenger,step,12,0.769202470779419,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_total_amount,step,12,0.4362879991531372,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_total,step,12,11.787630081176758,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_h,step,12,2.978574514389038,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_o,step,12,3.7815403938293457,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_d,step,12,3.849168062210083,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_r,step,12,-0.0030736771877855062,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_passenger,step,12,0.7490381598472595,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_total_amount,step,12,0.4323817491531372,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/grad_norm,step,12,1.2323239929830916,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/param_norm,step,12,145.1348093265071,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_4,step,12,0.01157457660883665,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_4,step,12,0.15865546464920044,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_3,step,12,-0.0041265650652348995,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_3,step,12,0.056559063494205475,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_2,step,12,-0.002322578337043524,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_2,step,12,0.0651402547955513,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_1,step,12,-0.007166963070631027,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_1,step,12,0.0942741259932518,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_0,step,12,-0.00015245471149683,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_0,step,12,0.10548136383295059,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_total,step,13,11.816064834594727,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_h,step,13,2.97471022605896,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_o,step,13,3.7907328605651855,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_d,step,13,3.8555357456207275,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_r,step,13,-0.002935322467237711,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_passenger,step,13,0.768956184387207,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/nll_total_amount,step,13,0.4290713369846344,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_total,step,13,11.780463218688965,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_h,step,13,2.9785938262939453,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_o,step,13,3.7815322875976562,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_d,step,13,3.84826922416687,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_r,step,13,-0.0032065289560705423,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_passenger,step,13,0.7489959001541138,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,val/nll_total_amount,step,13,0.4262787401676178,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/grad_norm,step,13,1.966065619265303,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,train/param_norm,step,13,147.29047849411606,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_4,step,13,0.012214602902531624,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_4,step,13,0.15757222473621368,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_3,step,13,-0.0052698468789458275,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_3,step,13,0.06025896593928337,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_2,step,13,-0.0011123786680400372,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_2,step,13,0.06481023877859116,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_1,step,13,-0.006549335550516844,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_1,step,13,0.09402308613061905,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_mean_0,step,13,0.002250014804303646,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
scalar_point,strategy_tht_scalars,scalars,flow/layer_logdet_std_0,step,13,0.10753302276134491,float,ok,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv
