step,tag,value
21,train/grad_norm,1.0351929471719565
21,train/param_norm,161.7346742968199
21,flow/layer_logdet_mean_4,0.012516597285866737
21,flow/layer_logdet_std_4,0.14653898775577545
21,flow/layer_logdet_mean_3,-0.006044183857738972
21,flow/layer_logdet_std_3,0.0627242922782898
21,flow/layer_logdet_mean_2,-0.00014291747356764972
21,flow/layer_logdet_std_2,0.06348972767591476
21,flow/layer_logdet_mean_1,-0.006843238137662411
21,flow/layer_logdet_std_1,0.10662124305963516
21,flow/layer_logdet_mean_0,0.0041501387022435665
21,flow/layer_logdet_std_0,0.12841971218585968
22,train/nll_total,11.769486427307129
22,train/nll_h,2.9747111797332764
22,train/nll_o,3.789828062057495
22,train/nll_d,3.846118927001953
22,train/nll_r,-0.0036874008364975452
22,train/nll_passenger,0.7673109769821167
22,train/nll_total_amount,0.39520788192749023
22,val/nll_total,11.751644134521484
22,val/nll_h,2.978529691696167
22,val/nll_o,3.7816522121429443
22,val/nll_d,3.8409764766693115
22,val/nll_r,-0.0028553048614412546
22,val/nll_passenger,0.7481235861778259
22,val/nll_total_amount,0.40521958470344543
22,train/grad_norm,1.391794504929537
22,train/param_norm,163.31160557765335
22,flow/layer_logdet_mean_4,0.01175711490213871
22,flow/layer_logdet_std_4,0.1554190218448639
22,flow/layer_logdet_mean_3,-0.005473148077726364
22,flow/layer_logdet_std_3,0.0622425377368927
22,flow/layer_logdet_mean_2,0.0014226060593500733
22,flow/layer_logdet_std_2,0.05980608984827995
22,flow/layer_logdet_mean_1,-0.005371517036110163
22,flow/layer_logdet_std_1,0.10639146715402603
22,flow/layer_logdet_mean_0,0.0018480948638170958
22,flow/layer_logdet_std_0,0.13044579327106476
23,train/nll_total,11.766974449157715
23,train/nll_h,2.974701166152954
23,train/nll_o,3.7897024154663086
23,train/nll_d,3.8454980850219727
23,train/nll_r,-0.003702448680996895
23,train/nll_passenger,0.7672430276870728
23,train/nll_total_amount,0.393530011177063
23,val/nll_total,11.747543334960938
23,val/nll_h,2.9786012172698975
23,val/nll_o,3.781939744949341
23,val/nll_d,3.8421218395233154
23,val/nll_r,-0.002934063784778118
23,val/nll_passenger,0.748121976852417
23,val/nll_total_amount,0.39969488978385925
23,train/grad_norm,1.104513832906227
23,train/param_norm,164.82392650820856
23,flow/layer_logdet_mean_4,0.01185079850256443
23,flow/layer_logdet_std_4,0.1488320231437683
23,flow/layer_logdet_mean_3,-0.007118707988411188
23,flow/layer_logdet_std_3,0.06443513184785843
23,flow/layer_logdet_mean_2,7.205147994682193e-06
23,flow/layer_logdet_std_2,0.0608513243496418
23,flow/layer_logdet_mean_1,-0.00612711813300848
23,flow/layer_logdet_std_1,0.10736032575368881
23,flow/layer_logdet_mean_0,0.0036203833296895027
23,flow/layer_logdet_std_0,0.13008517026901245
24,train/nll_total,11.763713836669922
24,train/nll_h,2.9747040271759033
24,train/nll_o,3.7896292209625244
24,train/nll_d,3.844871997833252
24,train/nll_r,-0.003819897072389722
24,train/nll_passenger,0.7670179605484009
24,train/nll_total_amount,0.3913065195083618
24,val/nll_total,11.747337341308594
24,val/nll_h,2.9785006046295166
24,val/nll_o,3.782071113586426
24,val/nll_d,3.8400251865386963
24,val/nll_r,-0.003041375195607543
24,val/nll_passenger,0.7478492259979248
24,val/nll_total_amount,0.4019290804862976
24,train/grad_norm,1.3482662877640097
24,train/param_norm,166.32302696110622
24,flow/layer_logdet_mean_4,0.011537794023752213
24,flow/layer_logdet_std_4,0.1516609489917755
24,flow/layer_logdet_mean_3,-0.007429990917444229
24,flow/layer_logdet_std_3,0.06488054990768433
24,flow/layer_logdet_mean_2,-0.0006623340887017548
24,flow/layer_logdet_std_2,0.06763439625501633
24,flow/layer_logdet_mean_1,-0.00803939625620842
24,flow/layer_logdet_std_1,0.11088888347148895
24,flow/layer_logdet_mean_0,0.0005680478643625975
24,flow/layer_logdet_std_0,0.1317056268453598
25,train/nll_total,11.761202812194824
25,train/nll_h,2.974698543548584
25,train/nll_o,3.789532423019409
25,train/nll_d,3.8443450927734375
25,train/nll_r,-0.0038628620095551014
25,train/nll_passenger,0.7670089602470398
25,train/nll_total_amount,0.38946959376335144
25,val/nll_total,11.743182182312012
25,val/nll_h,2.9786245822906494
25,val/nll_o,3.781700372695923
25,val/nll_d,3.840541124343872
25,val/nll_r,-0.0035580506082624197
25,val/nll_passenger,0.74756920337677
25,val/nll_total_amount,0.3983044922351837
25,train/grad_norm,1.1725793297653093
25,train/param_norm,167.77471962076945
25,flow/layer_logdet_mean_4,0.01229056715965271
25,flow/layer_logdet_std_4,0.14899170398712158
25,flow/layer_logdet_mean_3,-0.0074430229142308235
25,flow/layer_logdet_std_3,0.0669408068060875
25,flow/layer_logdet_mean_2,0.00019831937970593572
25,flow/layer_logdet_std_2,0.06696195900440216
25,flow/layer_logdet_mean_1,-0.006921963766217232
25,flow/layer_logdet_std_1,0.10782019793987274
25,flow/layer_logdet_mean_0,0.005391804501414299
25,flow/layer_logdet_std_0,0.12891161441802979
25,metrics/n_real,5000.0
25,metrics/n_synth,5000.0
25,metrics/hour_of_day_jsd,0.0015652367621674691
25,metrics/hour_of_day_chi2,0.012667881864009235
25,metrics/day_of_week_jsd,0.0
25,metrics/day_of_week_chi2,0.0
25,metrics/pickup_id_jsd,0.00928026279129589
25,metrics/pickup_id_chi2,2880000.0372457
25,metrics/dropoff_id_jsd,0.013266161055489435
25,metrics/dropoff_id_chi2,3280000.071463138
25,metrics/od_jsd,0.18598027616992296
25,metrics/od_chi2,73120000.67200807
25,metrics/od_coverage_real,0.60557563242127
25,metrics/od_coverage_synth,0.5927235977766548
25,metrics/od_unique_real,1937.0
25,metrics/od_unique_synth,1979.0
25,metrics/time_jsd,0.008009379699874527
25,metrics/time_chi2,0.07165417231130428
25,metrics/time_coverage_real,1.0
25,metrics/time_coverage_synth,0.9861111111111112
25,metrics/time_unique_real,142.0
25,metrics/time_unique_synth,144.0
25,metrics/joint_jsd,0.6635953405722226
25,metrics/joint_chi2,201520000.96096668
25,metrics/joint_coverage_real,0.041281577325939615
25,metrics/joint_coverage_synth,0.041154791154791155
25,metrics/joint_unique_real,4869.0
25,metrics/joint_unique_synth,4884.0
25,metrics/joint_mode_dropping_ratio,0.9587184226740604
25,metrics/joint_invalid_ratio,0.9588452088452089
26,train/nll_total,11.758548736572266
26,train/nll_h,2.974705219268799
26,train/nll_o,3.789551019668579
26,train/nll_d,3.843705892562866
26,train/nll_r,-0.003982799127697945
26,train/nll_passenger,0.7668238282203674
26,train/nll_total_amount,0.3877488970756531
26,val/nll_total,11.742384910583496
26,val/nll_h,2.978632926940918
26,val/nll_o,3.781816005706787
26,val/nll_d,3.839620590209961
26,val/nll_r,-0.003444019006565213
26,val/nll_passenger,0.7477288246154785
26,val/nll_total_amount,0.39803147315979004
26,train/grad_norm,0.9973875573652542
26,train/param_norm,169.18833950897152
26,flow/layer_logdet_mean_4,0.01272592507302761
26,flow/layer_logdet_std_4,0.1548030823469162
26,flow/layer_logdet_mean_3,-0.007541533559560776
26,flow/layer_logdet_std_3,0.06460393965244293
26,flow/layer_logdet_mean_2,9.819286060519516e-05
26,flow/layer_logdet_std_2,0.06884200870990753
26,flow/layer_logdet_mean_1,-0.008086995221674442
26,flow/layer_logdet_std_1,0.1155954897403717
26,flow/layer_logdet_mean_0,0.002612265758216381
26,flow/layer_logdet_std_0,0.1387343853712082
27,train/nll_total,11.755751609802246
27,train/nll_h,2.974710702896118
27,train/nll_o,3.789484977722168
27,train/nll_d,3.843085765838623
27,train/nll_r,-0.004025548696517944
27,train/nll_passenger,0.7667638063430786
27,train/nll_total_amount,0.38572511076927185
27,val/nll_total,11.740898132324219
27,val/nll_h,2.9785618782043457
27,val/nll_o,3.7818996906280518
27,val/nll_d,3.8394174575805664
27,val/nll_r,-0.0033820001408457756
27,val/nll_passenger,0.7474279403686523
27,val/nll_total_amount,0.39697855710983276
27,train/grad_norm,1.1720753503970311
27,train/param_norm,170.5708119902214
27,flow/layer_logdet_mean_4,0.011474883183836937
27,flow/layer_logdet_std_4,0.14954757690429688
27,flow/layer_logdet_mean_3,-0.007378792390227318
27,flow/layer_logdet_std_3,0.06336913257837296
27,flow/layer_logdet_mean_2,-0.0011855365009978414
27,flow/layer_logdet_std_2,0.06760603189468384
27,flow/layer_logdet_mean_1,-0.008988032117486
27,flow/layer_logdet_std_1,0.11772198975086212
27,flow/layer_logdet_mean_0,0.0020354334264993668
27,flow/layer_logdet_std_0,0.13761691749095917
28,train/nll_total,11.753933906555176
28,train/nll_h,2.9746994972229004
28,train/nll_o,3.78940749168396
28,train/nll_d,3.842661142349243
28,train/nll_r,-0.0041194031946361065
28,train/nll_passenger,0.7666990160942078
28,train/nll_total_amount,0.3845859467983246
28,val/nll_total,11.743180274963379
28,val/nll_h,2.978649616241455
28,val/nll_o,3.7817537784576416
28,val/nll_d,3.8385069370269775
28,val/nll_r,-0.0034492206759750843
28,val/nll_passenger,0.7478436231613159
28,val/nll_total_amount,0.3998764157295227
28,train/grad_norm,1.0836918244689615
28,train/param_norm,171.9687622270319
28,flow/layer_logdet_mean_4,0.011713238433003426
28,flow/layer_logdet_std_4,0.15239539742469788
28,flow/layer_logdet_mean_3,-0.006332126911729574
28,flow/layer_logdet_std_3,0.0641828328371048
28,flow/layer_logdet_mean_2,-0.001111027435399592
28,flow/layer_logdet_std_2,0.07145898044109344
28,flow/layer_logdet_mean_1,-0.00953429751098156
28,flow/layer_logdet_std_1,0.12232618778944016
28,flow/layer_logdet_mean_0,0.001892612548545003
28,flow/layer_logdet_std_0,0.14179719984531403
29,train/nll_total,11.751691818237305
29,train/nll_h,2.974698305130005
29,train/nll_o,3.789344310760498
29,train/nll_d,3.842343807220459
29,train/nll_r,-0.004137199837714434
29,train/nll_passenger,0.7665950655937195
29,train/nll_total_amount,0.3828575313091278
29,val/nll_total,11.739381790161133
29,val/nll_h,2.9785690307617188
29,val/nll_o,3.7818634510040283
29,val/nll_d,3.8388044834136963
29,val/nll_r,-0.0033957031555473804
29,val/nll_passenger,0.7477141618728638
29,val/nll_total_amount,0.39582327008247375
29,train/grad_norm,1.141687184716539
29,train/param_norm,173.28986342263386
29,flow/layer_logdet_mean_4,0.011951879598200321
29,flow/layer_logdet_std_4,0.15335170924663544
29,flow/layer_logdet_mean_3,-0.007505154702812433
29,flow/layer_logdet_std_3,0.06621874868869781
29,flow/layer_logdet_mean_2,0.0006957332952879369
29,flow/layer_logdet_std_2,0.07060205936431885
29,flow/layer_logdet_mean_1,-0.006651420146226883
29,flow/layer_logdet_std_1,0.11640369147062302
29,flow/layer_logdet_mean_0,0.0019363929750397801
29,flow/layer_logdet_std_0,0.13948115706443787
30,train/nll_total,11.750235557556152
30,train/nll_h,2.9746997356414795
30,train/nll_o,3.789320707321167
30,train/nll_d,3.8417134284973145
30,train/nll_r,-0.004241333343088627
30,train/nll_passenger,0.766552209854126
30,train/nll_total_amount,0.38219237327575684
30,val/nll_total,11.737275123596191
30,val/nll_h,2.9785587787628174
30,val/nll_o,3.7817916870117188
30,val/nll_d,3.838168144226074
30,val/nll_r,-0.003481832332909107
30,val/nll_passenger,0.7473950386047363
30,val/nll_total_amount,0.39484360814094543
30,train/grad_norm,1.1374550160046786
30,train/param_norm,174.61231118852675
30,flow/layer_logdet_mean_4,0.011093408800661564
30,flow/layer_logdet_std_4,0.1519475281238556
30,flow/layer_logdet_mean_3,-0.007500373758375645
30,flow/layer_logdet_std_3,0.06858570873737335
30,flow/layer_logdet_mean_2,0.0007183636189438403
30,flow/layer_logdet_std_2,0.07022880017757416
30,flow/layer_logdet_mean_1,-0.008980249054729939
30,flow/layer_logdet_std_1,0.12035071849822998
30,flow/layer_logdet_mean_0,0.003474116325378418
30,flow/layer_logdet_std_0,0.14288455247879028
30,metrics/n_real,5000.0
30,metrics/n_synth,5000.0
30,metrics/hour_of_day_jsd,0.0008112127328035244
30,metrics/hour_of_day_chi2,0.00717913344691644
30,metrics/day_of_week_jsd,0.0
30,metrics/day_of_week_chi2,0.0
30,metrics/pickup_id_jsd,0.010062914423424165
30,metrics/pickup_id_chi2,2920000.044851788
30,metrics/dropoff_id_jsd,0.01133800391131359
30,metrics/dropoff_id_chi2,3400000.0500568994
30,metrics/od_jsd,0.17573050176714927
30,metrics/od_chi2,61880000.62059655
30,metrics/od_coverage_real,0.6200309757356737
30,metrics/od_coverage_synth,0.5999000999000998
30,metrics/od_unique_real,1937.0
30,metrics/od_unique_synth,2002.0
30,metrics/time_jsd,0.007458876741833588
30,metrics/time_chi2,1000000.0727624004
30,metrics/time_coverage_real,0.9859154929577465
30,metrics/time_coverage_synth,0.9859154929577465
30,metrics/time_unique_real,142.0
30,metrics/time_unique_synth,142.0
30,metrics/joint_jsd,0.6593841327039865
30,metrics/joint_chi2,200240000.9544
30,metrics/joint_coverage_real,0.04826453070445677
30,metrics/joint_coverage_synth,0.04802779480891069
30,metrics/joint_unique_real,4869.0
30,metrics/joint_unique_synth,4893.0
30,metrics/joint_mode_dropping_ratio,0.9517354692955432
30,metrics/joint_invalid_ratio,0.9519722051910893
