record_type,metric_table,run_section,metric_key,value,value_type,source_file,status,section_type,split,row_index,category,feature,real_prob,synth_prob,abs_diff
section_metric,metrics,strategy_privacy_hold,min_distance_summary.mean,0.5571144819259644,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,min_distance_summary.median,0.4880053997039795,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,meta.split,hold,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,meta.n_train,3839929.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,meta.n_synth,1094596.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_hold,meta.r_decimals,2,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_hold.json,ok,metric_json,,,,,,,
section_status,section,strategy_privacy_val,status,ok,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_file_size_bytes,section,strategy_privacy_val,file.size_bytes,766,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,exact_match_rate_discrete,0.9371754133832602,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,exact_match_rate_with_r_rounded,0.25641262293088624,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_quantiles.0.0,2.73287296295166e-05,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_quantiles.0.01,0.023617365062236786,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_quantiles.0.05,0.10279247350990772,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_quantiles.0.1,0.1611064314842224,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_quantiles.0.25,0.2957938313484192,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_quantiles.0.5,0.4930937588214874,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_quantiles.0.75,0.8078744858503342,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_quantiles.0.9,1.0573956489562988,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_quantiles.0.95,1.112396091222763,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_quantiles.0.99,1.3208534240722654,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_quantiles.1.0,2.0163612365722656,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_summary.min,2.73287296295166e-05,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_summary.max,2.0163612365722656,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_summary.mean,0.5615060329437256,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,min_distance_summary.median,0.4930937588214874,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,meta.split,val,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,meta.n_train,3839929.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,meta.n_synth,682599.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
section_metric,metrics,strategy_privacy_val,meta.r_decimals,2,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/privacy_report_tht_tripgen_val.json,ok,metric_json,,,,,,,
topk_summary,topk_summary,strategy_hold,summary.row_count,20,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,,,dropoff_id,,,
topk_summary,topk_summary,strategy_hold,summary.columns,category|real_prob|synth_prob|abs_diff,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,,,dropoff_id,,,
topk_summary,topk_summary,strategy_hold,summary.n_rows,20,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,,,dropoff_id,,,
topk_summary,topk_summary,strategy_hold,summary.row_count,20,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,,,pickup_id,,,
topk_summary,topk_summary,strategy_hold,summary.columns,category|real_prob|synth_prob|abs_diff,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,,,pickup_id,,,
topk_summary,topk_summary,strategy_hold,summary.n_rows,20,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,,,pickup_id,,,
topk_summary,topk_summary,strategy_val,summary.row_count,20,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,,,dropoff_id,,,
topk_summary,topk_summary,strategy_val,summary.columns,category|real_prob|synth_prob|abs_diff,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,,,dropoff_id,,,
topk_summary,topk_summary,strategy_val,summary.n_rows,20,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,,,dropoff_id,,,
topk_summary,topk_summary,strategy_val,summary.row_count,20,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,,,pickup_id,,,
topk_summary,topk_summary,strategy_val,summary.columns,category|real_prob|synth_prob|abs_diff,str,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,,,pickup_id,,,
topk_summary,topk_summary,strategy_val,summary.n_rows,20,int,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,,,pickup_id,,,
topk_row,topk,strategy_hold,topk.dropoff_id.0,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,0,236,dropoff_id,0.05020665158652142,0.05016097263282526,4.5678953696157154e-05
topk_row,topk,strategy_hold,topk.dropoff_id.1,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,1,237,dropoff_id,0.046804483115231554,0.04729050718255868,0.0004860240673271246
topk_row,topk,strategy_hold,topk.dropoff_id.2,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,2,161,dropoff_id,0.040470639395722256,0.03983113404397604,0.000639505351746214
topk_row,topk,strategy_hold,topk.dropoff_id.3,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,3,230,dropoff_id,0.032342526375027866,0.03445837551023391,0.002115849135206044
topk_row,topk,strategy_hold,topk.dropoff_id.4,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,4,162,dropoff_id,0.03098494787117804,0.030648750771974317,0.000336197099203725
topk_row,topk,strategy_hold,topk.dropoff_id.5,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,5,170,dropoff_id,0.02993067761987071,0.02993341835709248,2.740737221770817e-06
topk_row,topk,strategy_hold,topk.dropoff_id.6,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,6,142,dropoff_id,0.029507690508644286,0.030287887037774668,0.0007801965291303822
topk_row,topk,strategy_hold,topk.dropoff_id.7,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,7,239,dropoff_id,0.02802221093444522,0.030238553767782818,0.0022163428333375965
topk_row,topk,strategy_hold,topk.dropoff_id.8,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,8,141,dropoff_id,0.026236163844925435,0.02625534900547782,1.918516055238531e-05
topk_row,topk,strategy_hold,topk.dropoff_id.9,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,9,163,dropoff_id,0.02592097906442194,0.028097124418506918,0.0021761453540849775
topk_row,topk,strategy_hold,topk.dropoff_id.10,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,10,68,dropoff_id,0.024744289217208906,0.025073177683821245,0.00032888846661233845
topk_row,topk,strategy_hold,topk.dropoff_id.11,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,11,238,dropoff_id,0.023225920796348606,0.02294362486250635,0.0002822959338422554
topk_row,topk,strategy_hold,topk.dropoff_id.12,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,12,48,dropoff_id,0.02312268636099529,0.021882959557681554,0.001239726803313735
topk_row,topk,strategy_hold,topk.dropoff_id.13,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,13,234,dropoff_id,0.023014884030272357,0.024599030144455122,0.0015841461141827655
topk_row,topk,strategy_hold,topk.dropoff_id.14,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,14,186,dropoff_id,0.021689280794009846,0.02096024469301916,0.0007290361009906869
topk_row,topk,strategy_hold,topk.dropoff_id.15,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,15,164,dropoff_id,0.021638120365870147,0.022141502435601812,0.000503382069731665
topk_row,topk,strategy_hold,topk.dropoff_id.16,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,16,229,dropoff_id,0.02119412093594349,0.019739703050257813,0.001454417885685677
topk_row,topk,strategy_hold,topk.dropoff_id.17,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,17,140,dropoff_id,0.02111646671466002,0.019962616344295064,0.0011538503703649554
topk_row,topk,strategy_hold,topk.dropoff_id.18,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,18,263,dropoff_id,0.02006767793779623,0.018859926402069804,0.001207751535726425
topk_row,topk,strategy_hold,topk.dropoff_id.19,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_dropoff_id.csv,ok,metric_topk,hold,19,246,dropoff_id,0.018453383714173998,0.01949943175381602,0.0010460480396420231
topk_row,topk,strategy_hold,topk.pickup_id.0,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,0,237,pickup_id,0.05267148792796612,0.05314928978362793,0.00047780185566181216
topk_row,topk,strategy_hold,topk.pickup_id.1,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,1,132,pickup_id,0.05124630457264598,0.0478514447339475,0.003394859838698479
topk_row,topk,strategy_hold,topk.pickup_id.2,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,2,161,pickup_id,0.05083153967308487,0.053512894255049355,0.0026813545819644874
topk_row,topk,strategy_hold,topk.pickup_id.3,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,3,236,pickup_id,0.047821296624508035,0.04776830903822049,5.2987586287543686e-05
topk_row,topk,strategy_hold,topk.pickup_id.4,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,4,138,pickup_id,0.03999192396098652,0.036869310686317144,0.003122613274669374
topk_row,topk,strategy_hold,topk.pickup_id.5,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,5,162,pickup_id,0.038097160961669874,0.03711323629905463,0.0009839246626152445
topk_row,topk,strategy_hold,topk.pickup_id.6,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,6,186,pickup_id,0.03507960928050166,0.03443279529616407,0.0006468139843375936
topk_row,topk,strategy_hold,topk.pickup_id.7,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,7,142,pickup_id,0.03491973294256511,0.03581504043500981,0.000895307492444701
topk_row,topk,strategy_hold,topk.pickup_id.8,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,8,230,pickup_id,0.03395225270328048,0.03539296690285731,0.00144071419957683
topk_row,topk,strategy_hold,topk.pickup_id.9,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,9,163,pickup_id,0.0304468497966373,0.031124725469488287,0.0006778756728509881
topk_row,topk,strategy_hold,topk.pickup_id.10,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,10,170,pickup_id,0.03032899809610121,0.030241294505004585,8.770359109662451e-05
topk_row,topk,strategy_hold,topk.pickup_id.11,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,11,239,pickup_id,0.02771342120745919,0.027649470672284567,6.395053517462349e-05
topk_row,topk,strategy_hold,topk.pickup_id.12,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,12,68,pickup_id,0.02679253350094464,0.027052903537012743,0.0002603700360681027
topk_row,topk,strategy_hold,topk.pickup_id.13,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,13,234,pickup_id,0.025644164605023223,0.028101692313876537,0.002457527708853314
topk_row,topk,strategy_hold,topk.pickup_id.14,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,14,48,pickup_id,0.024587153616494124,0.024609993093342202,2.2839476848078577e-05
topk_row,topk,strategy_hold,topk.pickup_id.15,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,15,141,pickup_id,0.02266132892866409,0.02228584792928167,0.0003754809993824215
topk_row,topk,strategy_hold,topk.pickup_id.16,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,16,164,pickup_id,0.02265219313792486,0.022865057062148957,0.0002128639242240972
topk_row,topk,strategy_hold,topk.pickup_id.17,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,17,140,pickup_id,0.020923701530062233,0.021496515609412056,0.0005728140793498232
topk_row,topk,strategy_hold,topk.pickup_id.18,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,18,238,pickup_id,0.02035910966237772,0.020441331779030802,8.222211665308288e-05
topk_row,topk,strategy_hold,topk.pickup_id.19,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_hold_pickup_id.csv,ok,metric_topk,hold,19,249,pickup_id,0.01915044454757737,0.020127060577601233,0.0009766160300238615
topk_row,topk,strategy_val,topk.dropoff_id.0,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,0,236,dropoff_id,0.05023740146117999,0.04863909850439277,0.0015983029567872217
topk_row,topk,strategy_val,topk.dropoff_id.1,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,1,237,dropoff_id,0.04911521991681793,0.046097342656523085,0.0030178772602948434
topk_row,topk,strategy_val,topk.dropoff_id.2,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,2,161,dropoff_id,0.041421097892027386,0.0394169929929578,0.0020041048990695892
topk_row,topk,strategy_val,topk.dropoff_id.3,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,3,230,dropoff_id,0.032622374190410475,0.034438960502432614,0.0018165863120221393
topk_row,topk,strategy_val,topk.dropoff_id.4,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,4,170,dropoff_id,0.030309156620504863,0.02986965993211241,0.0004394966883924517
topk_row,topk,strategy_val,topk.dropoff_id.5,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,5,162,dropoff_id,0.030212467349058525,0.02988723979964811,0.00032522754941041385
topk_row,topk,strategy_val,topk.dropoff_id.6,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,6,142,dropoff_id,0.0294199083209908,0.03047323538417138,0.0010533270631805786
topk_row,topk,strategy_val,topk.dropoff_id.7,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,7,239,dropoff_id,0.028302121743512664,0.030169982669180587,0.0018678609256679232
topk_row,topk,strategy_val,topk.dropoff_id.8,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,8,141,dropoff_id,0.026740443510758147,0.025876100023586323,0.0008643434871718238
topk_row,topk,strategy_val,topk.dropoff_id.9,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,9,163,dropoff_id,0.026186677683383657,0.02788020492265591,0.0016935272392722515
topk_row,topk,strategy_val,topk.dropoff_id.10,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,10,68,dropoff_id,0.02432028174667704,0.025353098964399304,0.0010328172177222657
topk_row,topk,strategy_val,topk.dropoff_id.11,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,11,234,dropoff_id,0.024141553093397442,0.024651369251932686,0.0005098161585352437
topk_row,topk,strategy_val,topk.dropoff_id.12,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,12,238,dropoff_id,0.022645799363901792,0.022883127575633717,0.0002373282117319256
topk_row,topk,strategy_val,topk.dropoff_id.13,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,13,164,dropoff_id,0.022001204220926194,0.021988019320274423,1.318490065177133e-05
topk_row,topk,strategy_val,topk.dropoff_id.14,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,14,48,dropoff_id,0.021793175788420435,0.022765928458729063,0.0009727526703086284
topk_row,topk,strategy_val,topk.dropoff_id.15,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,15,229,dropoff_id,0.021529477775384963,0.019614737202955177,0.0019147405724297857
topk_row,topk,strategy_val,topk.dropoff_id.16,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,16,140,dropoff_id,0.020978641925933086,0.019156195658065717,0.001822446267867369
topk_row,topk,strategy_val,topk.dropoff_id.17,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,17,186,dropoff_id,0.020940552212939074,0.02089806753306114,4.2484679877934084e-05
topk_row,topk,strategy_val,topk.dropoff_id.18,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,18,263,dropoff_id,0.020243217467356384,0.01947263327370828,0.0007705841936481023
topk_row,topk,strategy_val,topk.dropoff_id.19,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_dropoff_id.csv,ok,metric_topk,val,19,107,dropoff_id,0.01926606983016383,0.019012626739857517,0.00025344309030631354
topk_row,topk,strategy_val,topk.pickup_id.0,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,0,237,pickup_id,0.055392697616023466,0.05232354574208283,0.0030691518739406343
topk_row,topk,strategy_val,topk.pickup_id.1,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,1,161,pickup_id,0.05162328101857753,0.05153831165882165,8.496935975587511e-05
topk_row,topk,strategy_val,topk.pickup_id.2,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,2,236,pickup_id,0.04915037965188932,0.04681518724756409,0.002335192404325233
topk_row,topk,strategy_val,topk.pickup_id.3,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,3,132,pickup_id,0.04667015334039458,0.04745831740157838,0.000788164061183802
topk_row,topk,strategy_val,topk.pickup_id.4,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,4,138,pickup_id,0.038375385841467685,0.035086485623330825,0.00328890021813686
topk_row,topk,strategy_val,topk.pickup_id.5,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,5,162,pickup_id,0.03759601171405173,0.03551426240003282,0.002081749314018916
topk_row,topk,strategy_val,topk.pickup_id.6,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,6,142,pickup_id,0.035095275557098675,0.03679026778533224,0.0016949922282335633
topk_row,topk,strategy_val,topk.pickup_id.7,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,7,230,pickup_id,0.03464259396805445,0.03439794081151599,0.0002446531565384602
topk_row,topk,strategy_val,topk.pickup_id.8,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,8,186,pickup_id,0.03233670134295538,0.033970164034813996,0.0016334626918586143
topk_row,topk,strategy_val,topk.pickup_id.9,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,9,163,pickup_id,0.03134197383822713,0.030596294456921268,0.000745679381305861
topk_row,topk,strategy_val,topk.pickup_id.10,,null,outputs/save_data/ryc/tht_tripgen_20260212_234749/metrics/topk_tht_tripgen_val_pickup_id.csv,ok,metric_topk,val,10,170,pickup_id,0.03003959865162416,0.0293481238618867,0.0006914747897374604
