record_type,metric_table,run_section,artifact_name,metric_key,value,value_type,source_file,status,section_type,epoch,step,tag,metric_name
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_r],-0.002707462990656495,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,val/nll_r,val/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_passenger],0.74979168176651,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,val/nll_passenger,val/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total_amount],0.45393291115760803,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,val/nll_total_amount,val/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/grad_norm],1.4264887186572137,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,train/grad_norm,train/grad_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/param_norm],137.82855984743762,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,train/param_norm,train/param_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_4],0.009423794224858284,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,flow/layer_logdet_mean_4,flow/layer_logdet_mean_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_4],0.14812567830085754,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,flow/layer_logdet_std_4,flow/layer_logdet_std_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_3],-0.0058492450043559074,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,flow/layer_logdet_mean_3,flow/layer_logdet_mean_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_3],0.059389378875494,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,flow/layer_logdet_std_3,flow/layer_logdet_std_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_2],-0.004046189598739147,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,flow/layer_logdet_mean_2,flow/layer_logdet_mean_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_2],0.06629098951816559,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,flow/layer_logdet_std_2,flow/layer_logdet_std_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_1],-0.006992749869823456,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,flow/layer_logdet_mean_1,flow/layer_logdet_mean_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_1],0.08619175106287003,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,flow/layer_logdet_std_1,flow/layer_logdet_std_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_0],0.0033513284288346767,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,flow/layer_logdet_mean_0,flow/layer_logdet_mean_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_0],0.10437749326229095,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,9,flow/layer_logdet_std_0,flow/layer_logdet_std_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total],11.848801612854004,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,train/nll_total,train/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_h],2.9747095108032227,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,train/nll_h,train/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_o],3.791261911392212,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,train/nll_o,train/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_d],3.860837936401367,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,train/nll_d,train/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_r],-0.002574558835476637,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,train/nll_r,train/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_passenger],0.7698293924331665,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,train/nll_passenger,train/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total_amount],0.4547266662120819,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,train/nll_total_amount,train/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total],11.804609298706055,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,val/nll_total,val/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_h],2.9785714149475098,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,val/nll_h,val/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_o],3.782156229019165,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,val/nll_o,val/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_d],3.853114366531372,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,val/nll_d,val/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_r],-0.0022074992302805185,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,val/nll_r,val/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_passenger],0.7494546175003052,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,val/nll_passenger,val/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total_amount],0.4435194134712219,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,val/nll_total_amount,val/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/grad_norm],1.400597468644178,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,train/grad_norm,train/grad_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/param_norm],140.43419081758776,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,train/param_norm,train/param_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_4],0.010507224127650261,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,flow/layer_logdet_mean_4,flow/layer_logdet_mean_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_4],0.14831547439098358,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,flow/layer_logdet_std_4,flow/layer_logdet_std_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_3],-0.0053034196607768536,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,flow/layer_logdet_mean_3,flow/layer_logdet_mean_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_3],0.06202992424368858,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,flow/layer_logdet_std_3,flow/layer_logdet_std_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_2],-0.003030200023204088,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,flow/layer_logdet_mean_2,flow/layer_logdet_mean_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_2],0.06756652146577835,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,flow/layer_logdet_std_2,flow/layer_logdet_std_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_1],-0.006498122122138739,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,flow/layer_logdet_mean_1,flow/layer_logdet_mean_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_1],0.08545602858066559,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,flow/layer_logdet_std_1,flow/layer_logdet_std_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_0],0.00528724305331707,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,flow/layer_logdet_mean_0,flow/layer_logdet_mean_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_0],0.10801100730895996,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,flow/layer_logdet_std_0,flow/layer_logdet_std_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/n_real],5000.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/n_real,metrics/n_real
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/n_synth],5000.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/n_synth,metrics/n_synth
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/hour_of_day_jsd],0.001363090370907049,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/hour_of_day_jsd,metrics/hour_of_day_jsd
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/hour_of_day_chi2],0.011617822631172135,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/hour_of_day_chi2,metrics/hour_of_day_chi2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/day_of_week_jsd],0.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/day_of_week_jsd,metrics/day_of_week_jsd
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/day_of_week_chi2],0.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/day_of_week_chi2,metrics/day_of_week_chi2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/pickup_id_jsd],0.008788584235560507,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/pickup_id_jsd,metrics/pickup_id_jsd
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/pickup_id_chi2],2440000.037125056,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/pickup_id_chi2,metrics/pickup_id_chi2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/dropoff_id_jsd],0.012373760310822844,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/dropoff_id_jsd,metrics/dropoff_id_jsd
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/dropoff_id_chi2],3400000.0648790803,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/dropoff_id_chi2,metrics/dropoff_id_chi2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/od_jsd],0.18649824370360402,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/od_jsd,metrics/od_jsd
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/od_chi2],69800000.63716754,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/od_chi2,metrics/od_chi2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/od_coverage_real],0.6066081569437274,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/od_coverage_real,metrics/od_coverage_real
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/od_coverage_synth],0.5872063968015993,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/od_coverage_synth,metrics/od_coverage_synth
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/od_unique_real],1937.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/od_unique_real,metrics/od_unique_real
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/od_unique_synth],2001.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/od_unique_synth,metrics/od_unique_synth
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/time_jsd],0.007198653644615607,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/time_jsd,metrics/time_jsd
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/time_chi2],360000.0602689799,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/time_chi2,metrics/time_chi2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/time_coverage_real],0.9929577464788732,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/time_coverage_real,metrics/time_coverage_real
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/time_coverage_synth],0.9929577464788732,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/time_coverage_synth,metrics/time_coverage_synth
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/time_unique_real],142.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/time_unique_real,metrics/time_unique_real
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/time_unique_synth],142.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/time_unique_synth,metrics/time_unique_synth
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/joint_jsd],0.6591408536396216,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/joint_jsd,metrics/joint_jsd
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/joint_chi2],200640000.9531,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/joint_chi2,metrics/joint_chi2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/joint_coverage_real],0.04867529266789895,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/joint_coverage_real,metrics/joint_coverage_real
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/joint_coverage_synth],0.04840686274509804,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/joint_coverage_synth,metrics/joint_coverage_synth
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/joint_unique_real],4869.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/joint_unique_real,metrics/joint_unique_real
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/joint_unique_synth],4896.0,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/joint_unique_synth,metrics/joint_unique_synth
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/joint_mode_dropping_ratio],0.9513247073321011,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/joint_mode_dropping_ratio,metrics/joint_mode_dropping_ratio
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[metrics/joint_invalid_ratio],0.9515931372549019,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,10,metrics/joint_invalid_ratio,metrics/joint_invalid_ratio
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total],11.836015701293945,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,train/nll_total,train/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_h],2.974702835083008,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,train/nll_h,train/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_o],3.7911274433135986,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,train/nll_o,train/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_d],3.858721971511841,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,train/nll_d,train/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_r],-0.0026552854105830193,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,train/nll_r,train/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_passenger],0.7694675922393799,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,train/nll_passenger,train/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total_amount],0.4446530342102051,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,train/nll_total_amount,train/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total],11.786338806152344,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,val/nll_total,val/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_h],2.978605270385742,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,val/nll_h,val/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_o],3.7819793224334717,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,val/nll_o,val/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_d],3.8502840995788574,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,val/nll_d,val/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_r],-0.0026163908187299967,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,val/nll_r,val/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_passenger],0.7498454451560974,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,val/nll_passenger,val/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total_amount],0.42824259400367737,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,val/nll_total_amount,val/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/grad_norm],1.2695318730420229,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,train/grad_norm,train/grad_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/param_norm],142.86868943257593,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,train/param_norm,train/param_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_4],0.010763132944703102,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,flow/layer_logdet_mean_4,flow/layer_logdet_mean_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_4],0.14541089534759521,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,flow/layer_logdet_std_4,flow/layer_logdet_std_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_3],-0.004525165539234877,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,flow/layer_logdet_mean_3,flow/layer_logdet_mean_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_3],0.05725269392132759,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,flow/layer_logdet_std_3,flow/layer_logdet_std_3
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_2],-0.004020101390779018,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,flow/layer_logdet_mean_2,flow/layer_logdet_mean_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_2],0.06315287202596664,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,flow/layer_logdet_std_2,flow/layer_logdet_std_2
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_1],-0.005474347621202469,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,flow/layer_logdet_mean_1,flow/layer_logdet_mean_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_1],0.08351704478263855,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,flow/layer_logdet_std_1,flow/layer_logdet_std_1
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_0],0.005201698746532202,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,flow/layer_logdet_mean_0,flow/layer_logdet_mean_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_0],0.10424597561359406,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,11,flow/layer_logdet_std_0,flow/layer_logdet_std_0
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total],11.825421333312988,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,train/nll_total,train/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_h],2.9747185707092285,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,train/nll_h,train/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_o],3.790853977203369,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,train/nll_o,train/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_d],3.8571813106536865,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,train/nll_d,train/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_r],-0.0028211823664605618,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,train/nll_r,train/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_passenger],0.769202470779419,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,train/nll_passenger,train/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/nll_total_amount],0.4362879991531372,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,train/nll_total_amount,train/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total],11.787630081176758,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,val/nll_total,val/nll_total
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_h],2.978574514389038,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,val/nll_h,val/nll_h
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_o],3.7815403938293457,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,val/nll_o,val/nll_o
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_d],3.849168062210083,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,val/nll_d,val/nll_d
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_r],-0.0030736771877855062,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,val/nll_r,val/nll_r
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_passenger],0.7490381598472595,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,val/nll_passenger,val/nll_passenger
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[val/nll_total_amount],0.4323817491531372,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,val/nll_total_amount,val/nll_total_amount
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/grad_norm],1.2323239929830916,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,train/grad_norm,train/grad_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[train/param_norm],145.1348093265071,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,train/param_norm,train/param_norm
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_4],0.01157457660883665,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,flow/layer_logdet_mean_4,flow/layer_logdet_mean_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_std_4],0.15865546464920044,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,flow/layer_logdet_std_4,flow/layer_logdet_std_4
scalar_point,scalars,strategy_tht_scalars,scalars,scalar[flow/layer_logdet_mean_3],-0.0041265650652348995,float,outputs/save_data/ryc/tht_tripgen_20260212_234749/logs/scalars.csv,ok,scalars,,12,flow/layer_logdet_mean_3,flow/layer_logdet_mean_3
